"school","course","class","gender","ethnic","major","grands","parents","version","MQ1","MQ2","MQ3","MQ4","MQ5","MQ6","MQ7","MQ8","MQ9","MQ10","MQ11","MQ12","MQ13","MQ14","MQ15","MQ16","MQ17","MQ18","MQ19","MQ20","must","pass","old_must","mult","div","frac","log_exp","chem"
"TAMU",90.5,"FR","1","White","med","Y","Y","78",1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,14,1,12,3,3,4,2,2
"TAMU",91.7,"FR","1","Black","stem","Other","Y","78",0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,14,1,12,2,2,3,5,2
"TAMU",86,"FR","1","White","stem","Y","Y","78",1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,1,14,1,13,3,2,3,4,2
"TAMU",91.3,"FR","0","White","med","N","Y","87",1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,14,1,11,2,3,3,3,3
"TAMU",95.4,"FR","0","White","med","Y","Y","87",1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1,0,1,1,14,1,11,3,4,2,2,3
"TAMU",95.2,"SR","0","Asian","other","N","N","78",1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,1,14,1,13,3,3,2,3,3
"TAMU",79.2,"JR","1","White","med","Y","Y","87",1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,14,1,12,3,1,4,5,1
"TAMU",98.5,"FR","1","White","stem","N","Y","87",1,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,14,1,11,2,2,4,4,2
"TAMU",79.9,"FR","1","White","med","Y","Y","78",1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,14,1,11,3,4,4,1,2
"TAMU",86.3,"FR","0","Mixed","stem","N","Y","78",0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,1,1,1,1,14,1,11,2,3,4,2,3
"TAMU",91.9,"FR","1","Asian","med","N","Y","78",1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,14,1,12,3,4,3,2,2
"TAMU",89.3,"FR","0","Other","dual","N","Y","87",0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,14,1,12,0,4,3,5,2
"TAMU",85,"FR","0","White","med","Y","Y","87",0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0,1,1,14,1,11,2,5,2,2,3
"TAMU",92.5,"FR","1","White","stem","N","Y","87",1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,1,1,1,14,1,11,2,4,1,4,3
"TAMU",101.1,"FR","0","White","med","Y","Y","87",1,1,0,0,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,14,1,11,2,2,4,3,3
"TAMU",84.8,"FR","0","White","med","Y","Y","87",1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,14,1,11,3,2,2,5,2
"TAMU",87,"SO","0","White","stem","N","Y","87",1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,14,1,12,3,2,2,4,3
"TAMU",86.5,"FR","1","White","other","Other","Y","78",0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,14,1,11,2,3,4,2,3
"TAMU",87.5,"FR","0","White","med","Y","Y","78",1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,14,1,11,3,3,4,2,2
"TAMU",76.9,"FR","1","White","stem","Y","Y","78",1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,14,1,10,3,3,2,3,3
"TAMU",87.1,"FR","1","White","stem","Other","Y","87",1,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,14,1,10,2,4,4,1,3
"TAMU",78.3,"FR","0","White","med","N","Y","87",0,1,1,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,14,1,10,2,2,3,4,3
"TAMU",79.7,"FR","0","Mixed","med","Y","Y","87",1,0,0,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,14,1,12,1,2,4,4,3
"TAMU",80,"FR","1","White","dual","N","Y","87",0,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,14,1,11,2,3,3,3,3
"TAMU",94,"FR","0","White","stem","Y","Y","78",1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,14,1,11,3,5,2,1,3
"TAMU",84.1,"FR","0","White","med","Y","Y","87",1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,1,1,14,1,11,3,4,3,1,3
"TSU",79.1,"FR","0","Hisp","stem","N","N","78",1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,14,1,11,3,1,4,3,3
"TSU",68.6,"SO","1","Hisp","stem","N","N","78",1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,14,0,11,3,4,4,2,1
"UNT",78,"FR","0","Asian","stem","N","N","78",1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,14,1,11,3,5,2,3,1
"UNT",86,"FR","0","White","stem","Other","Y","87",1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,14,1,10,3,3,4,1,3
"UNT",88.8,"FR","1","Mixed","stem","Y","Y","87",0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,14,1,11,2,3,4,3,2
"UNT",79.2,"FR","0","White","stem","N","N","87",1,1,1,0,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,14,1,11,3,2,4,3,2
"UNT",74.6,"JR","0","Mixed","med","N","Y","78",0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,14,1,10,2,5,4,1,2
"UNT",82.7,"SO","0","White","stem","Y","Y","87",1,1,1,0,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,14,1,11,3,3,2,3,3
"UNT",88.8,"SO","1","White","stem","N","Y","78",1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,14,1,13,3,3,2,3,3
"UNT",98,"SO","0","Hisp","stem","Y","Y","87",0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,14,1,12,2,4,3,2,3
"UNT",71.2,"SO","0","Asian","stem","Other","Other","78",1,1,1,0,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,1,14,1,12,3,3,2,3,3
"UNT",90.4,"SR","0","White","other","Y","Y","78",1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,1,1,1,14,1,11,3,2,4,2,3
"UTXW",86.5,"FR","1","White","stem","Y","N","78",1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,14,1,10,2,4,4,1,3
"UTXW",95.7,"FR","0","Mixed","med","Other","Y","87",1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,14,1,11,3,3,4,1,3
"UTXW",92.1,"FR","0","Hisp","stem","N","Y","78",1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,14,1,11,2,5,3,2,2
"UTXW",90.8,"FR","1","Hisp","stem","N","N","87",1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,1,14,1,11,3,4,3,1,3
"UTXW",87.4,"FR","0","White","med","N","Y","87",1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,14,1,11,3,4,3,1,3
"UTXW",92.7,"FR","1","White","stem","N","N","78",0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,14,1,10,2,3,4,3,2
"UTXW",94.3,"FR","1","Hisp","stem","N","Y","78",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,14,1,11,3,5,3,1,2
"UTXW",86.6,"FR","0","Hisp","med","N","N","87",1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,14,1,11,3,3,4,4,0
"UTXW",87.3,"FR","0","Other","med","N","Y","87",1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,14,1,11,3,2,2,4,3
"ACUP",78.8,"FR","1","White","med","N","Y","78",0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,15,1,11,2,3,4,3,3
"ACUP",95.2,"FR","0","White","med","Y","Y","78",1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,15,1,12,3,3,3,3,3
"ACUP",86.7,"FR","1","White","stem","Other","Y","78",1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,15,1,11,3,5,4,1,2
"ACUP",81.2,"FR","1","White","stem","N","N","78",1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,1,1,1,1,15,1,12,3,2,4,4,2
"ACUP",83.2,"SO","0","White","med","Y","Y","78",1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,15,1,13,3,4,2,3,3
"TAMU",91,"FR","0","White","stem","Y","Y","87",0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,15,1,12,1,3,4,4,3
"TAMU",91.7,"FR","0","Black","med","Y","Y","78",1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,1,1,1,15,1,13,3,2,4,3,3
"TAMU",88,"FR","0","White","stem","Y","Y","78",1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,15,1,13,2,4,3,3,3
"TAMU",81.3,"FR","1","White","stem","Other","Y","87",1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,15,1,12,3,3,4,2,3
"TAMU",92.6,"FR","0","White","stem","Other","Y","78",0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,15,1,14,2,3,3,5,2
"TAMU",91.7,"FR","0","White","med","Y","Y","78",1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,15,1,12,3,4,3,3,2
"TAMU",83.1,"SO","1","White","stem","Y","Y","78",0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,15,1,12,2,3,4,3,3
"TAMU",96.3,"FR","0","White","med","Y","Y","78",0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,15,1,13,2,3,4,3,3
"TAMU",62.4,"FR","0","Hisp","stem","N","N","78",1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,15,0,11,3,4,4,1,3
"TAMU",87.2,"FR","1","White","stem","Y","Y","78",1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,15,1,12,2,2,4,4,3
"TAMU",86.6,"FR","1","White","stem","Y","Y","78",1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,15,1,13,3,1,3,5,3
"TAMU",97.4,"FR","0","Mixed","stem","Y","Y","78",0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,15,1,13,2,3,3,4,3
"TAMU",94.3,"FR","0","White","stem","N","Y","87",1,1,1,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,15,1,11,3,2,4,3,3
"TAMU",88.2,"FR","1","White","med","Y","Y","78",1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,15,1,13,3,3,4,2,3
"TAMU",79.7,"FR","0","White","stem","Y","Y","87",1,1,1,0,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,15,1,11,3,3,4,3,2
"TAMU",95.9,"FR","0","Hisp","med","Other","Y","87",1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,15,1,12,3,3,3,3,3
"TAMU",79.2,"FR","0","White","med","Y","Y","78",1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1,15,1,11,3,5,2,2,3
"TAMU",93.8,"FR","0","White","med","Y","Y","78",1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,15,1,14,3,4,0,5,3
"TAMU",93.4,"SO","1","White","med","Y","Y","87",1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,15,1,13,3,1,4,4,3
"TAMU",96.4,"FR","0","Asian","med","N","N","87",1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,1,1,1,1,15,1,13,3,2,4,3,3
"TAMU",71.8,"FR","-1","White","stem","Y","N","87",1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,15,1,13,3,2,4,3,3
"TAMU",80.9,"FR","1","White","stem","N","Y","78",0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,15,1,11,2,4,4,3,2
"TAMU",90.8,"FR","0","White","stem","Y","Y","78",1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,15,1,11,3,5,2,3,2
"TAMU",81.8,"FR","0","Asian","other","Y","Y","87",1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,15,1,12,2,5,3,4,1
"TAMU",90.8,"FR","0","Mixed","other","Other","Y","78",1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,15,1,13,3,3,3,3,3
"TAMU",74.4,"FR","1","Mixed","stem","N","N","87",1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,15,1,13,3,3,3,3,3
"TAMU",92.3,"FR","0","White","stem","Other","Y","78",1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,15,1,11,3,4,3,2,3
"TAMU",86.6,"FR","0","White","stem","N","Y","78",1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,15,1,12,2,5,1,4,3
"TAMU",89.2,"FR","1","Other","med","N","Y","78",1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,15,1,15,3,3,1,5,3
"TAMU",60.8,"FR","1","White","stem","Other","Y","87",1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,15,0,13,3,4,3,3,2
"TAMU",91.3,"FR","1","Other","stem","N","Y","78",1,0,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,15,1,11,2,4,3,3,3
"TAMU",77.4,"FR","0","White","med","N","Y","87",1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,1,15,1,14,3,3,3,4,2
"TAMU",84.8,"FR","0","White","stem","Y","Y","78",0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,15,1,11,2,4,3,3,3
"TAMU",86,"FR","0","Hisp","med","N","N","87",1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,15,1,11,3,3,3,3,3
"TAMU",63.4,"FR","1","White","stem","N","Y","87",1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,15,0,12,3,3,3,4,2
"TAMU",91.5,"FR","0","Asian","med","Y","Y","87",0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,15,1,12,2,4,3,4,2
"TAMU",84.7,"FR","1","Mixed","med","Y","Y","87",1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,15,1,13,3,2,3,4,3
"TAMU",77,"FR","1","Hisp","med","N","N","78",1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,15,1,12,2,4,4,2,3
"TAMU",81.1,"FR","1","Asian","med","Y","Y","87",1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,15,1,13,3,4,3,3,2
"TAMU",69.9,"SO","0","Black","stem","N","Y","87",0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,15,0,11,2,3,4,4,2
"TAMU",96.2,"SO","0","White","med","Y","Y","87",0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,15,1,12,2,4,4,3,2
"TSU",81.1,"FR","1","Asian","med","Y","Y","78",1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,15,1,11,3,3,4,3,2
"UNT",59.1,"SO","1","Other","stem","N","Y","87",1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,15,0,12,2,4,3,5,1
"UNT",66.6,"JR","1","Hisp","med","Other","Y","87",1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,1,15,0,13,3,3,3,3,3
"UNT",86.6,"JR","1","White","stem","N","N","78",0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,15,1,11,2,5,4,2,2
"UNT",77.2,"JR","1","White","stem","Y","Y","87",1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,15,1,13,3,4,3,2,3
"UNT",96.5,"FR","1","Asian","stem","N","Y","78",1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,15,1,13,3,4,2,3,3
"UNT",82.9,"FR","0","Mixed","stem","Y","Y","87",1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,15,1,11,3,5,3,1,3
"UNT",67.6,"FR","1","Black","stem","Y","Y","78",1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,15,0,13,1,3,3,5,3
"UNT",82.4,"FR","1","Mixed","stem","N","N","78",1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,15,1,12,3,3,3,3,3
"UNT",13.8,"SO","1","Black","stem","N","Y","78",1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,15,0,12,2,4,4,5,0
"UNT",72.6,"FR","1","Asian","stem","N","Y","78",1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,15,1,13,3,3,4,3,2
"UNT",78,"SO","1","Mixed","med","Y","Y","78",0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,15,1,12,2,4,4,2,3
"UNT",43.8,"FR","1","Hisp","stem","Y","Y","87",0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,15,0,13,2,2,4,5,2
"UNT",87.8,"SR","1","Asian","stem","N","N","78",1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,15,1,13,3,4,3,2,3
"UNT",90.1,"PB","1","White","other","Other","Y","87",1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,15,1,12,3,2,4,4,2
"UNT",78.4,"JR","1","Hisp","stem","N","N","87",1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,15,1,11,3,5,4,3,0
"UNT",85,"FR","1","Asian","stem","N","N","87",1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,15,1,13,3,4,2,5,1
"UTXW",85,"FR","0","Hisp","med","N","N","87",1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,15,1,12,3,4,2,3,3
"UTXW",92.3,"FR","0","White","other","Y","Y","87",1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,15,1,12,3,3,4,3,2
"UTXW",75.1,"FR","0","Asian","med","N","N","87",0,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,15,1,11,2,4,4,2,3
"UTXW",96,"FR","0","Asian","stem","N","N","87",1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,15,1,12,3,3,3,3,3
"UTXW",96,"FR","0","Hisp","stem","N","N","78",1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,15,1,12,3,2,4,3,3
"UTXW",92.8,"FR","0","Hisp","med","N","Y","87",1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,15,1,13,3,3,2,4,3
"UTXW",103.1,"FR","0","Mixed","stem","Y","Y","87",1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,15,1,11,3,3,4,2,3
"ACUP",96,"FR","1","White","med","N","Y","87",0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,16,1,12,1,4,3,5,3
"ACUP",92.4,"FR","0","Hisp","med","N","Y","87",1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,16,1,13,2,4,3,4,3
"ACUP",92.6,"SR","1","White","stem","Y","Y","87",1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,16,1,14,2,4,3,4,3
"ACUP",88.9,"FR","0","White","med","Y","Y","78",1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,16,1,13,3,3,3,4,3
"TAMU",86.8,"FR","1","Mixed","med","Other","Y","87",1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,16,1,12,3,5,3,3,2
"TAMU",92.6,"FR","0","White","other","Y","Y","87",0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,16,1,13,2,3,4,4,3
"TAMU",82.4,"FR","1","Hisp","stem","Y","N","78",1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,16,1,15,3,3,2,5,3
"TAMU",95.4,"FR","0","White","med","N","Y","87",0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,16,1,12,1,3,4,5,3
"TAMU",81.3,"SO","0","Asian","med","Y","Y","87",1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,16,1,13,3,3,4,4,2
"TAMU",90.7,"FR","0","White","stem","Other","N","87",1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,16,1,12,3,4,4,3,2
"TAMU",90.8,"FR","0","White","med","Y","Y","78",1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,16,1,13,3,4,4,3,2
"TAMU",81.5,"SO","1","Black","stem","Y","Y","78",1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,16,1,14,3,4,3,4,2
"TAMU",76.8,"FR","1","White","stem","Y","Y","87",1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,16,1,12,3,4,4,2,3
"TAMU",89.1,"FR","0","White","stem","Y","Y","87",1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,16,1,12,3,3,4,3,3
"TAMU",88.8,"FR","0","Other","med","N","Y","87",1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,16,1,14,3,2,3,5,3
"TAMU",95.1,"FR","0","White","med","N","Y","78",1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,16,1,15,3,3,3,5,2
"TAMU",95.5,"FR","0","Hisp","stem","Other","Other","78",0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,16,1,12,1,5,4,3,3
"TAMU",88.6,"FR","0","Hisp","stem","N","N","78",1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,16,1,14,3,3,3,5,2
"TAMU",88.8,"SO","0","Mixed","med","Other","Y","87",1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,16,1,14,3,4,3,3,3
"TAMU",95,"JR","0","Mixed","med","N","N","87",1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,16,1,12,3,4,4,2,3
"TAMU",82.7,"FR","1","White","stem","Y","Y","78",1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,16,1,13,3,2,3,5,3
"TAMU",85.7,"FR","0","White","stem","Y","Y","78",0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,16,1,13,2,4,3,4,3
"TAMU",64.7,"FR","1","Asian","stem","Other","Other","78",1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,16,0,12,3,2,4,5,2
"TAMU",91.4,"FR","0","White","med","Y","Y","87",1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,16,1,13,3,5,3,2,3
"TAMU",94.1,"FR","0","White","stem","N","Y","78",0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,16,1,13,2,3,4,4,3
"TAMU",93.8,"FR","0","Other","med","Y","Y","78",1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,16,1,13,3,2,4,5,2
"TAMU",84.8,"SO","1","Hisp","med","N","N","87",1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,16,1,13,3,3,3,4,3
"TAMU",71.7,"FR","0","White","dual","N","Y","78",1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,16,1,14,3,2,3,5,3
"TAMU",83.9,"JR","0","Asian","stem","Y","Y","87",1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,16,1,12,3,4,4,4,1
"TAMU",85.2,"FR","1","White","med","Y","Y","87",1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,16,1,14,3,2,4,4,3
"TAMU",93.5,"JR","1","Mixed","stem","N","N","78",0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,16,1,13,2,4,3,4,3
"TAMU",82.4,"FR","0","Mixed","stem","Y","Y","87",1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,16,1,14,3,4,1,5,3
"TAMU",77.5,"FR","1","Other","med","N","Y","78",1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,16,1,13,3,2,4,4,3
"TAMU",85.9,"SO","0","White","stem","Other","Y","78",1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,16,1,14,3,3,3,4,3
"TAMU",77.6,"FR","1","White","stem","N","Y","87",1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,16,1,12,3,4,4,3,2
"UNT",54.9,"SO","1","White","stem","Y","Y","87",1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,16,0,12,2,5,4,3,2
"UNT",80.4,"FR","1","White","stem","N","Y","78",1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,16,1,13,3,4,4,3,2
"UNT",19.8,"SO","1","Black","stem","Y","Y","78",1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,16,0,12,3,5,4,3,1
"UNT",97.6,"FR","0","Other","dual","Y","Y","78",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,16,1,14,3,4,3,4,2
"UNT",92.9,"FR","0","White","med","Y","Y","87",0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,16,1,12,1,5,4,3,3
"UNT",71.2,"JR","1","White","stem","Y","Y","87",1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,16,1,14,3,5,2,3,3
"UTXW",91.2,"FR","0","Mixed","med","N","N","78",1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,16,1,13,3,4,3,3,3
"UTXW",95.7,"FR","1","Hisp","stem","N","Other","78",1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,16,1,14,3,3,2,5,3
"UTXW",96.2,"FR","0","Hisp","med","N","N","87",1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,16,1,13,3,5,2,3,3
"UTXW",94.3,"FR","0","Hisp","med","Other","Y","78",1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,16,1,13,2,5,2,4,3
"UTXW",82.5,"FR","1","Hisp","med","N","N","87",1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,16,1,13,3,4,4,3,2
