school,course,class,gender,ethnic,major,grand,parent,emp_on,emp_off,hrs,ver,MQ1,MQ2,MQ3,MQ4,MQ5,MQ6,MQ7,MQ8,MQ9,MQ10,MQ11,MQ12,MQ13,MQ14,MQ15,MQ16,MQ17,MQ18,MQ19,MQ20,must,Q1A,Q1C,Q2A,Q2C,Q3A,Q3C,Q4A,Q4C,Q5A,Q5C,Q6A,Q6C,comm
TAMUF17CHI498,75.6,SO,1,Hispanic,b,N,N,N,N,0,78,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,1,1,1,1,0,0,1,1,0,1,1,0,8
TAMUF17CHI504,76.8,FR,1,Other,b,N,N,N,N,0,78,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,11,1,0,0,0,1,1,1,1,1,1,1,1,9
TAMUF17CHI510,82,FR,1,Mixed,b,N,N,N,N,0,78,1,1,1,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,1,13,1,1,0,1,1,0,1,0,1,1,1,1,9
TSUF17CHIM042,47.33,FR,1,Hispanic,a. Eng,N,N,N,N,0,87,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6,0,1,1,0,,,,,0,0,,,2
TSUF17CHIM068,68.59,SO,1,Hispanic,a. Tech,N,N,N,N,0,78,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,14,0,1,0,1,0,0,0,0,0,0,0,0,2
UNTBF17CHI004,67.5,FR,1,Mixed,a. Eng,N,N,N,N,0,87,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,4,1,0,0,0,1,0,1,0,0,1,1,1,6
UNTBF17CHI037,55.2,FR,1,Hispanic,a. Sci,N,N,N,N,0,87,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1,0,0,0,0,0,0,1,0,5
UNTBF17CHI059,69.4,SO,1,Hispanic,a. Eng,N,N,N,N,0,87,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,5,1,0,1,0,1,0,1,0,1,0,1,1,7
UNTBF17CHI065,70.6,JR,1,Hispanic,a. Eng,N,N,N,N,0,78,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,9
UNTBF17CHI091,85.8,SO,1,Hispanic,a. Eng,N,N,N,N,0,78,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,13,1,0,1,0,1,0,1,0,0,0,1,1,6
UNTBF17CHI129,94.4,FR,1,Hispanic,a. Eng,N,N,N,N,0,78,1,0,1,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,12,1,1,1,0,1,0,1,0,0,1,1,1,8
UNTBF17CHI134,45.9,SO,1,Hispanic,a. Eng,N,N,N,N,0,78,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,1,0,0,0,0,0,3
UNTBF17CHI140,85.9,JR,1,White,b,N,N,N,N,0,87,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,9,1,1,1,1,1,1,1,0,0,0,1,1,9
UNTWF17CHI005,81.72400591,FR,1,Black,a. Eng,N,N,N,N,0,78,0,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,1,0,1,1,12,1,1,1,1,1,0,1,0,1,0,1,1,9
UNTWF17CHI010,91.49118279,SO,1,White,a. Sci,N,N,N,N,0,78,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,4,1,0,1,1,1,1,1,0,1,1,1,1,10
UNTWF17CHI022,56.82044622,SO,1,Hispanic,b+a. Eng,N,N,N,N,0,78,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,9,0,1,0,0,0,0,0,0,1,0,0,1,3
UNTWF17CHI051,74.13015398,FR,1,Hispanic,a. Eng,N,N,N,N,0,87,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,6,1,1,1,1,1,1,1,0,1,0,1,1,10
UNTWF17CHI053,46.89695324,FR,1,Black,a. Sci,N,N,N,N,0,87,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,5,1,0,0,0,0,0,0,0,1,0,0,1,3
UNTWF17CHI055,76.51724426,FR,1,Hispanic,a. Sci,N,N,N,N,0,78,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,5,0,0,0,1,0,0,0,0,0,1,0,1,3
UNTWF17CHI056,74.23694253,FR,1,Hispanic,a. Sci,N,N,N,N,0,78,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,12,1,0,1,0,0,0,0,0,0,0,0,0,2
UNTWF17CHI065,68.98731824,FR,1,Hispanic,a. Eng,N,N,N,N,0,87,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,1,13,1,1,0,1,0,1,1,0,1,1,1,1,9
UNTWF17CHI077,87.26974926,SO,1,Hispanic,d,N,N,N,N,0,87,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,18,1,1,1,1,0,1,1,0,1,1,1,1,10
UNTWF17CHI081,68.21568251,FR,1,Hispanic,a. Eng,N,N,N,N,0,78,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,9,1,1,0,1,1,0,1,0,0,1,1,1,8
UNTWF17CHI087,76.84377525,JR,1,Hispanic,a. Eng,N,N,N,N,0,78,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,9,1,1,0,1,0,0,1,0,0,1,1,1,7
UNTWF17CHI102,77.95944451,JR,1,Hispanic,a. Eng,N,N,N,N,0,87,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,7,1,1,1,0,0,0,0,0,0,1,0,0,4
UNTWF17CHI105,84.35857696,FR,1,Asian,a. Sci,N,N,N,N,0,87,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,5,1,1,1,1,1,0,1,0,0,0,1,0,7
UNTWF17CHI109,60.70795682,FR,1,Mixed,b+a. Eng,N,N,N,N,0,78,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,0,0,0,0,0,0,0,0,0,0,2
UNTWF17CHI112,70.54513586,FR,1,Hispanic,a. Sci,N,N,N,N,0,78,1,1,1,0,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,11,0,0,0,1,0,0,0,0,1,1,0,1,4
TAMSAF17CHI016,46.2,SO,1,Hispanic,b,Y,Y,N,N,0,78,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,8,1,1,0,1,0,0,0,0,,,,,3
TAMUF17CHI023,89.4,FR,1,White,a. Sci,Y,Y,N,N,0,87,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,0,1,1,1,1,11
TAMUF17CHI035,79.3,FR,1,White,c,Y,Y,N,N,0,78,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,11,1,1,1,1,1,1,1,0,1,1,1,1,11
TAMUF17CHI037,88.3,FR,1,White,b,Y,Y,N,N,0,78,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,1,0,1,0,10,1,0,1,1,1,1,1,0,0,1,1,1,9
TAMUF17CHI039,74.7,SO,1,White,a. Sci,Y,Y,N,N,0,87,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,1,0,1,1,1,1,0,1,1,1,0,9
TAMUF17CHI044,94.3,FR,1,Mixed,b,Y,Y,N,N,0,87,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,17,1,1,1,1,1,1,1,0,1,1,1,1,11
TAMUF17CHI045,75.6,SO,1,White,a. Sci,Y,Y,N,N,0,78,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,5,1,1,0,1,1,1,1,0,1,1,1,0,9
TAMUF17CHI048,58.9,FR,1,White,a. Sci,Y,Y,N,N,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,6
TAMUF17CHI057,83.1,SO,1,White,a. Sci,Y,Y,N,N,0,78,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,15,1,1,1,1,1,1,1,0,1,1,1,1,11
TAMUF17CHI068,75.6,FR,1,White,b,Y,Y,N,N,0,87,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,14,1,1,1,1,1,1,1,1,0,1,1,0,10
TAMUF17CHI070,83.1,FR,1,Hispanic,b,Y,Y,N,N,0,78,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,13,1,1,1,1,1,0,1,1,1,1,1,1,11
TAMUF17CHI071,85.2,FR,1,White,a. Eng,Y,Y,N,N,0,87,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,17,1,1,1,1,1,0,1,1,0,1,1,0,9
TAMUF17CHI076,87.2,FR,1,White,a. Sci,Y,Y,N,N,0,78,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1,12
TAMUF17CHI079,80.3,FR,1,White,a. Sci,Y,Y,N,N,0,87,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,9,1,1,1,1,1,0,1,0,1,0,1,1,9
TAMUF17CHI083,90.7,FR,1,White,a. Eng,Y,Y,N,N,0,87,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,0,1,1,1,1,1,1,11
TAMUF17CHI090,86.6,FR,1,White,a. Sci,Y,Y,N,N,0,78,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,15,1,1,1,1,1,1,1,0,1,1,1,1,11
TAMUF17CHI099,81.5,SO,1,Black,a. Math,Y,Y,N,N,0,78,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,16,1,1,0,1,1,1,1,1,0,1,1,1,10
TAMUF17CHI105,76.8,FR,1,White,STEM,Y,Y,N,N,0,87,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,16,1,1,1,1,0,1,1,1,1,1,1,1,11
TAMUF17CHI107,95.5,FR,1,White,b,Y,Y,N,N,0,87,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,1,13,1,0,1,1,1,1,1,1,1,1,1,1,11
TAMUF17CHI111,72.3,FR,1,White,c,Y,Y,N,N,0,87,0,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,13,1,1,1,1,1,1,1,0,1,1,1,0,10
TAMUF17CHI113,80.3,FR,1,White,a. Sci,Y,Y,N,N,0,87,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,11,1,0,1,1,1,0,1,0,0,0,1,1,7
TAMUF17CHI117,91,FR,1,White,a. Sci,Y,Y,N,N,0,87,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,18,1,1,1,1,1,1,1,1,1,1,1,1,12
TAMUF17CHI120,96.2,SO,1,White,a. Sci,Y,Y,N,N,0,78,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,9,1,1,1,1,1,1,1,0,1,1,1,1,11
TAMUF17CHI131,87,FR,1,Hispanic,d,Y,Y,N,N,0,87,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1,1,0,11
TAMUF17CHI136,80.9,FR,1,White,b,Y,Y,N,N,0,78,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,18,1,1,1,1,0,1,1,1,1,1,1,1,11
TAMUF17CHI142,70.7,SO,1,White,a. Sci,Y,Y,N,N,0,87,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,5,1,1,1,1,1,0,1,0,0,1,1,0,8
TAMUF17CHI147,94.3,SO,1,White,b,Y,Y,N,N,0,78,1,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1,14,1,1,1,1,1,1,0,1,1,0,0,1,9
TAMUF17CHI161,96.3,FR,1,White,a. Eng,Y,Y,N,N,0,87,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,18,1,1,1,1,0,1,1,1,1,1,1,1,11
TAMUF17CHI163,98.9,FR,1,White,b,Y,Y,N,N,0,78,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1,1,1,12
TAMUF17CHI186,99.7,FR,1,Other,b,Y,Y,N,N,0,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,1,1,1,1,1,1,1,1,1,1,1,1,12
TAMUF17CHI190,75.4,FR,1,White,a. Sci,Y,Y,N,N,0,87,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,17,1,1,1,1,0,1,1,0,0,1,1,1,9
TAMUF17CHI198,93.4,SO,1,White,b,Y,Y,N,N,0,87,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,15,1,1,1,1,1,1,1,1,0,1,1,1,11
TAMUF17CHI210,90.5,FR,1,White,b,Y,Y,N,N,0,78,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,14,1,1,1,1,0,1,0,0,1,1,1,1,9
TAMUF17CHI215,94.7,FR,1,White,b,Y,Y,N,N,0,78,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,17,1,1,1,1,1,1,1,0,1,1,1,1,11
TAMUF17CHI219,64,FR,1,Mixed,a. Math,Y,Y,N,N,0,87,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,12,0,1,1,0,0,1,1,0,1,1,1,1,8
TAMUF17CHI224,77.5,FR,1,White,b,Y,Y,N,N,0,87,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,10,1,1,1,1,1,1,1,0,1,1,1,1,11
TAMUF17CHI226,82.7,FR,1,White,a. Sci,Y,Y,N,N,0,78,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,16,1,1,0,1,1,1,1,1,1,1,1,1,11
TAMUF17CHI230,86,FR,1,White,a. Eng,Y,Y,N,N,0,78,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,1,14,1,1,0,1,1,1,1,1,1,1,0,1,10
TAMUF17CHI232,93.3,SO,1,White,b,Y,Y,N,N,0,87,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,10,1,1,0,1,1,0,1,1,1,1,1,1,10
TAMUF17CHI241,92.6,FR,1,White,a. Sci,Y,Y,N,N,0,78,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,1,0,1,1,1,1,1,1,1,1,1,1,11
TAMUF17CHI247,86.5,FR,1,Hispanic,a. Eng,Y,Y,N,N,0,87,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,17,1,1,1,0,1,1,1,0,1,0,1,1,9
TAMUF17CHI252,84.4,FR,1,White,b,Y,Y,N,N,0,78,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,0,1,0,1,1,12,1,0,1,1,1,1,1,0,1,1,0,0,8
TAMUF17CHI256,86.8,FR,1,White,b,Y,Y,N,N,0,87,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,11,1,1,1,1,0,1,0,0,1,0,1,0,7
TAMUF17CHI266,92.8,FR,1,Asian,b,Y,Y,N,N,0,78,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,17,1,1,1,1,1,1,1,0,1,1,1,1,11
TAMUF17CHI274,79.2,JR,1,White,b,Y,Y,N,N,0,87,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,14,1,1,1,1,1,0,1,1,0,1,1,1,10
TAMUF17CHI280,85.2,FR,1,White,a. Sci,Y,Y,N,N,0,87,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,12,1,1,1,1,0,1,1,1,1,1,1,1,11
TAMUF17CHI288,94.8,FR,1,White,a. Eng,Y,Y,N,N,0,87,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,1,1,1,1,1,1,1,1,1,1,1,1,12
TAMUF17CHI305,91.9,JR,1,Asian,b,Y,Y,N,N,0,78,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,17,1,1,1,1,0,1,1,1,1,1,1,1,11
TAMUF17CHI310,79.9,FR,1,White,b,Y,Y,N,N,0,78,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,14,1,1,1,1,1,1,1,1,0,0,1,1,10
TAMUF17CHI322,89.5,FR,1,White,b,Y,Y,N,N,0,87,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,13,1,1,1,1,1,1,1,1,1,1,1,1,12
TAMUF17CHI323,80.5,FR,1,White,a. Math,Y,Y,N,N,0,87,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,0,0,0,1,1,0,0,1,1,7
TAMUF17CHI326,85.2,FR,1,White,b,Y,Y,N,N,0,87,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,16,1,1,1,1,1,1,1,0,1,1,1,1,11
TAMUF17CHI332,88.9,FR,1,White,a. Sci,Y,Y,N,N,0,87,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,18,1,1,0,1,1,1,1,1,1,1,1,1,11
TAMUF17CHI343,95,FR,1,White,b,Y,Y,N,N,0,78,1,1,1,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0,1,1,12,1,1,1,1,1,1,1,1,1,1,1,1,12
TAMUF17CHI345,96.4,FR,1,White,a. Eng,Y,Y,N,N,0,87,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1,1,1,12
TAMUF17CHI355,87.7,FR,1,White,a. Eng,Y,Y,N,N,0,87,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,19,1,0,1,1,1,1,1,1,1,1,1,1,11
TAMUF17CHI356,93.2,FR,1,Other,b,Y,Y,N,N,0,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,19,1,1,1,1,1,1,1,1,1,1,1,1,12
TAMUF17CHI365,82.2,FR,1,Hispanic,a. Sci,Y,Y,N,N,0,87,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,19,1,1,0,1,1,1,1,1,1,1,1,1,11
TAMUF17CHI373,82,FR,1,White,a. Sci,Y,Y,N,N,0,87,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,1,1,1,1,1,1,1,0,1,1,1,0,10
TAMUF17CHI385,89.6,FR,1,White,b,Y,Y,N,N,0,87,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,1,1,1,1,1,1,1,0,1,1,1,1,11
TAMUF17CHI386,87.5,FR,1,White,a. Sci,Y,Y,N,N,0,87,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,1,11,1,1,1,1,1,1,1,1,1,1,1,1,12
TAMUF17CHI387,85.1,FR,1,White,a. Sci,Y,Y,N,N,0,78,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,9,1,1,1,1,1,0,1,1,1,1,1,1,11
TAMUF17CHI398,74.6,FR,1,Asian,a. Sci,Y,Y,N,N,0,78,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,1,1,1,0,1,1,1,0,1,1,1,0,9
TAMUF17CHI402,85,FR,1,Hispanic,b,Y,Y,N,N,0,87,1,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,0,11,1,1,0,0,0,0,1,0,1,1,1,0,6
TAMUF17CHI403,99.1,FR,1,White,b,Y,Y,N,N,0,78,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,18,1,1,1,1,1,1,1,1,1,1,1,1,12
TAMUF17CHI411,82.7,FR,1,Hispanic,STEM,Y,Y,N,N,0,78,1,1,0,0,1,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,10,1,1,0,1,1,0,1,1,1,0,1,0,8
TAMUF17CHI417,93.3,FR,1,Other,b,Y,Y,N,N,0,78,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1,1,1,12
TAMUF17CHI437,91.6,FR,1,White,a. Sci,Y,Y,N,N,0,78,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,12,1,1,1,1,1,0,1,1,1,1,1,1,11
TAMUF17CHI444,84.7,FR,1,Mixed,b,Y,Y,N,N,0,87,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,15,1,1,0,1,1,0,1,0,0,1,0,0,6
TAMUF17CHI466,87.3,FR,1,White,a. Sci,Y,Y,N,N,0,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,1,1,1,1,1,1,1,0,1,1,1,1,11
TAMUF17CHI467,76.9,FR,1,White,a. Sci,Y,Y,N,N,0,78,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,14,1,1,1,1,1,1,1,0,1,1,1,1,11
TAMUF17CHI472,94.9,FR,1,Asian,a. Eng,Y,Y,N,N,0,87,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,17,1,1,1,1,1,1,1,0,1,1,1,1,11
TAMUF17CHI480,90.8,FR,1,White,a. Tech,Y,Y,N,N,0,78,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,1,1,1,1,1,1,1,1,1,1,1,1,12
TAMUF17CHI495,81.1,FR,1,Asian,b,Y,Y,N,N,0,87,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,15,1,1,1,1,1,1,1,0,1,1,1,0,10
TAMUF17CHI501,92.6,FR,1,Other,a. Eng,Y,Y,N,N,0,78,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,17,1,1,1,1,0,1,1,1,1,1,1,1,11
TAMUF17CHI502,94.6,FR,1,White,a. Eng,Y,Y,N,N,0,87,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1,1,1,12
TAMUF17CHI513,69,FR,1,White,c,Y,Y,N,N,0,78,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,10,1,1,0,0,1,0,1,0,1,1,1,1,8
TAMUF17CHI514,87.9,SO,1,Mixed,b,Y,Y,N,N,0,87,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,10,1,1,1,1,1,1,1,1,1,1,1,1,12
TSUF17CHIM009,93.98,FR,1,Mixed,a. Sci,Y,Y,N,N,0,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,0,1,1,0,1,0,1,0,0,0,1,1,6
TSUF17CHIM027,90.45,FR,1,White,a. Sci,Y,Y,N,N,0,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1,1,1,12
TSUF17CHIM045,75.73,FR,1,Mixed,a. Tech,Y,Y,N,N,0,87,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,6,1,0,1,0,0,0,0,0,0,1,0,1,4
TSUF17CHIM050,70.74,SO,1,White,b,Y,Y,N,N,0,87,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,1,0,1,1,0,1,0,0,0,0,0,0,4
TSUF17CHIM062,68.18,FR,1,White,a. Sci,Y,Y,N,N,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,4
TSUF17CHIM069,81.06,FR,1,Asian,b,Y,Y,N,N,0,78,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,15,0,1,1,1,1,0,0,0,0,1,0,1,6
UNTBF17CHI005,70.2,SO,1,Other,a. Eng,Y,Y,N,N,0,78,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,1,1,0,0,1,0,0,1,0,0,6
UNTBF17CHI046,67.6,FR,1,Black,a. Eng,Y,Y,N,Y,0,78,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,15,0,1,1,1,0,0,0,0,0,1,1,0,5
UNTBF17CHI048,76.7,FR,1,White,b,Y,Y,N,N,0,87,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,1,1,0,1,1,0,6
UNTBF17CHI049,92.4,FR,1,White,a. Eng,Y,Y,N,N,0,78,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,17,1,1,1,1,0,0,1,0,0,1,1,0,7
UNTBF17CHI058,89.8,FR,1,White,b,Y,Y,N,N,0,87,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,8,1,1,1,1,0,0,1,0,1,1,1,1,9
UNTBF17CHI072,85.1,SO,1,White,b,Y,Y,N,N,0,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,1,0,0,1,0,0,1,1,0,6
UNTBF17CHI074,54.9,SO,1,White,a. Eng,Y,Y,N,N,0,87,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,16,1,1,0,1,0,1,1,1,1,0,1,1,9
UNTBF17CHI085,88.3,SO,1,Black,b,Y,Y,N,N,0,78,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,13,1,1,1,1,0,0,1,0,0,0,1,1,7
UNTBF17CHI087,79.8,FR,1,White,a. Eng,Y,Y,N,N,0,78,1,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,9,0,1,1,1,0,0,1,0,1,0,0,1,6
UNTBF17CHI092,76.7,FR,1,Mixed,b,Y,Y,N,N,0,87,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,0,1,0,1,1,1,0,7
UNTBF17CHI131,88.8,FR,1,Mixed,a. Sci,Y,Y,N,N,0,87,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,14,1,1,1,1,1,1,1,0,1,1,0,1,10
UNTBF17CHI139,68.5,FR,1,White,a. Tech,Y,Y,N,N,0,78,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,9,1,1,1,1,1,1,0,0,1,1,1,1,10
UNTBF17CHI144,43.8,FR,1,Hispanic,a. Sci,Y,Y,N,N,0,87,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,15,1,1,,,0,1,1,0,,,1,1,6
UNTBF17CHI170,89.6,FR,1,Hispanic,a. Eng,Y,Y,N,N,0,87,0,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,13,1,1,1,1,1,0,1,0,1,0,1,1,9
