"school","course","class","gender","ethnic","major","grand","parent","emp_on","emp_off","hrs","ver","MQ1","MQ2","MQ3","MQ4","MQ5","MQ6","MQ7","MQ8","MQ9","MQ10","MQ11","MQ12","MQ13","MQ14","MQ15","MQ16","MQ17","MQ18","MQ19","MQ20","must"
"TAMU",84.7,"FR",1,"Mixed","b","Y","Y","N","N","0",87,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,15
"TAMU",87.3,"FR",1,"White","a. Sci","Y","Y","N","N","0",78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20
"TAMU",76.9,"FR",1,"White","a. Sci","Y","Y","N","N","0",78,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,14
"TAMU",94.9,"FR",1,"Asian","a. Eng","Y","Y","N","N","0",87,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,17
"TAMU",90.8,"FR",1,"White","a. Tech","Y","Y","N","N","0",78,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
"TAMU",81.1,"FR",1,"Asian","b","Y","Y","N","N","0",87,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,15
"TAMU",92.6,"FR",1,"Other","a. Eng","Y","Y","N","N","0",78,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,17
"TAMU",94.6,"FR",1,"White","a. Eng","Y","Y","N","N","0",87,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
"TAMU",69,"FR",1,"White","c","Y","Y","N","N","0",78,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,10
"TAMU",87.9,"SO",1,"Mixed","b","Y","Y","N","N","0",87,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,10
"TSU",93.98,"FR",1,"Mixed","a. Sci","Y","Y","N","N","0",78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20
"TSU",90.45,"FR",1,"White","a. Sci","Y","Y","N","N","0",78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,19
"TSU",75.73,"FR",1,"Mixed","a. Tech","Y","Y","N","N","0",87,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,6
"TSU",70.74,"SO",1,"White","b","Y","Y","N","N","0",87,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4
"TSU",68.18,"FR",1,"White","a. Sci","Y","Y","N","N","0",78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"TSU",81.06,"FR",1,"Asian","b","Y","Y","N","N","0",78,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,15
"UNT",70.2,"SO",1,"Other","a. Eng","Y","Y","N","N","0",78,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
"UNT",67.6,"FR",1,"Black","a. Eng","Y","Y","N","Y","0",78,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,15
"UNT",76.7,"FR",1,"White","b","Y","Y","N","N","0",87,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8
"UNT",92.4,"FR",1,"White","a. Eng","Y","Y","N","N","0",78,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,17
"UNT",89.8,"FR",1,"White","b","Y","Y","N","N","0",87,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,8
"UNT",85.1,"SO",1,"White","b","Y","Y","N","N","0",78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
"UNT",54.9,"SO",1,"White","a. Eng","Y","Y","N","N","0",87,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,16
"UNT",88.3,"SO",1,"Black","b","Y","Y","N","N","0",78,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,13
"UNT",79.8,"FR",1,"White","a. Eng","Y","Y","N","N","0",78,1,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,9
"UNT",76.7,"FR",1,"Mixed","b","Y","Y","N","N","0",87,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
"UNT",88.8,"FR",1,"Mixed","a. Sci","Y","Y","N","N","0",87,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,14
"UNT",68.5,"FR",1,"White","a. Tech","Y","Y","N","N","0",78,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,9
"UNT",43.8,"FR",1,"Hispanic","a. Sci","Y","Y","N","N","0",87,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,15
"UNT",89.6,"FR",1,"Hispanic","a. Eng","Y","Y","N","N","0",87,0,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,13
"UNT",94.99593984,"SO",1,"Hispanic","a. Eng","Y","Y","N","N","0",87,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,8
"UNT",83.42325449,"FR",1,"Black","a. Sci","Y","Y","N","N","0",87,0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,9
"UNT",81.05538448,"SO",1,"Hispanic","a. Sci","Y","Y","N","N","0",78,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,3
"UNT",76.41629015,"FR",1,"Mixed","a. Sci","Y","Y","N","N","0",78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,5
"TAMU",86.8,"FR",1,"Mixed","b","DK","Y","N","N","0",87,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,16
"TAMU",81.3,"FR",1,"White","a. Sci","DK","Y","N","N","0",87,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,15
"TAMU",88.1,"FR",1,"White","b","DK","Y","N","N","0",87,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,10
"TAMU",69.4,"FR",1,"Mixed","a. Sci","DK","Y","N","N","0",87,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,8
"TAMU",91.7,"FR",1,"Black","a. Sci","DK","Y","N","N","0",78,0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,14
"TAMU",92.2,"FR",1,"White","b","DK","Y","N","N","0",87,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,0,1,1,11
"TAMU",87.5,"FR",1,"Hispanic","a. Eng","DK","Y","N","N","0",78,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,13
"TAMU",53.8,"FR",1,"Black","b","Y","N","N","N","0",78,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4
"TAMU",60.8,"FR",1,"White","a. Sci","DK","Y","N","Y","0",87,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,15
"TAMU",94,"FR",1,"White","a. Sci","DK","Y","N","N","0",87,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,8
"TAMU",88,"FR",1,"White","a. Math","DK","Y","N","N","0",78,1,1,1,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,13
"TAMU",94.9,"FR",1,"Hispanic","a. Eng","DK","Y","N","N","0",87,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,11
"TSU",50.09,"FR",1,"Hispanic","b","DK","Y","N","N","0",78,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,5
"UNT",69.7,"JR",1,"Hispanic","a. Sci","DK","Y","N","N","0",78,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6
"UNT",60.4,"SO",1,"White","a. Eng","DK","Y","N","N","0",78,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3
"UNT",45.4,"FR",1,"Black","b","DK","Y","N","N","0",78,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,5
"UNT",45.6,"FR",1,"Black","b","DK","Y","N","N","0",87,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
"UNT",85.2,"JR",1,"Black","b","DK","Y","N","N","0",87,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,4
"UNT",78.1,"SO",1,"Other","a. Eng","DK","Y","N","N","0",78,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,7
"UNT",82.9,"SO",1,"White","a. Eng","DK","Y","N","N","0",78,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,7
"UNT",75.27618566,"FR",1,"Hispanic","a. Sci","DK","Y","N","N","0",78,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,5
"UNT",85.45430851,"FR",1,"Black","a. Eng","Y","N","N","N","0",87,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,8
"UNT",35.74816588,"FR",1,"White","a. Eng","DK","Y","N","N","0",78,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,7
"UNT",83.14050941,"SO",1,"White","a. Eng","Y","N","N","N","0",87,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,13
"TAMSA",66.6,"JR",1,"White","a. Sci","N","Y","N","N","0",78,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,7
"TAMU",93.2,"FR",1,"White","a. Sci","N","Y","N","N","0",78,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,17
"TAMU",63.2,"FR",1,"White","b","N","Y","N","N","0",87,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6
"TAMU",78.9,"FR",1,"White","b","N","Y","N","N","0",87,0,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,14
"TAMU",94.2,"SO",1,"White","b","N","Y","N","N","0",78,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,0,1,1,13
"TAMU",93.7,"FR",1,"White","a. Sci","N","Y","N","N","0",78,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,19
"TAMU",75.1,"FR",1,"Hispanic","a. Sci","N","Y","N","N","0",78,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,14
"TAMU",96.2,"FR",1,"Asian","a. Sci","N","Y","N","N","0",78,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,17
"TAMU",80.9,"FR",1,"White","a. Sci","N","Y","N","N","0",78,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,15
"TAMU",88.6,"FR",1,"Other","b","N","Y","N","N","0",78,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,17
"TAMU",96.3,"FR",1,"Hispanic","a. Sci","N","Y","N","N","0",87,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,17
"TAMU",98.5,"FR",1,"White","a. Sci","N","Y","N","N","0",87,1,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,14
"TAMU",87.1,"FR",1,"White","a. Eng","N","Y","N","N","0",87,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,13
"TAMU",84.5,"FR",1,"White","b","N","Y","N","N","0",87,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,12
"TAMU",89.2,"FR",1,"Other","b","N","Y","N","N","0",78,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,15
"TAMU",86.7,"FR",1,"White","b","N","Y","N","N","0",78,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,1,1,12
"TAMU",91.9,"FR",1,"Asian","b","N","Y","N","N","0",78,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,14
"TAMU",92.5,"FR",1,"White","a. Sci","N","Y","N","N","0",87,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,1,1,1,14
"TAMU",63.4,"FR",1,"White","a. Sci","N","Y","N","N","0",87,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,15
"TAMU",90.6,"FR",1,"White","b","N","Y","N","N","0",87,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,1,1,12
"TAMU",86.8,"FR",1,"White","a. Sci","N","Y","N","N","0",78,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,17
"TAMU",77.7,"FR",1,"Hispanic","c","N","Y","N","N","0",78,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,6
"TAMU",96.5,"FR",1,"White","a. Sci","N","Y","N","N","0",87,1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,13
"TAMU",58.2,"FR",1,"White","a. Sci","N","Y","N","N","0",87,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,9
"TAMU",88.3,"FR",1,"Hispanic","b","N","Y","N","N","0",78,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,11
"TAMU",77.5,"FR",1,"Other","b","N","Y","N","N","0",78,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,16
"TAMU",80,"FR",1,"White","d","N","Y","N","N","0",87,0,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,14
"TAMU",77.6,"FR",1,"White","STEM","N","Y","N","N","0",87,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,16
"TAMU",89.4,"FR",1,"Asian","b","N","Y","N","N","0",87,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20
"TSU",67.44,"FR",1,"Hispanic","a. Sci","N","Y","N","N","0",87,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6
"TSU",69.17,"FR",1,"Other","a. Sci","N","Y","N","N","0",87,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
"UNT",59.1,"SO",1,"Other","a. Eng","N","Y","N","N","0",87,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,15
"UNT",89.8,"FR",1,"Asian","a. Tech","N","Y","N","N","0",78,1,1,1,0,0,1,0,1,1,1,0,0,0,1,1,0,1,0,1,1,12
"UNT",80.4,"FR",1,"White","a. Sci","N","Y","N","N","0",78,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,16
"UNT",72.6,"FR",1,"Asian","a. Eng","N","Y","N","N","0",78,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,15
"UNT",75.6,"FR",1,"White","a. Eng","N","Y","N","N","0",78,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,11
"UNT",76.9,"FR",1,"White","a. Eng","N","Y","N","N","0",78,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,8
"UNT",92.8,"FR",1,"White","a.Sci","N","Y","N","N","0",78,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,11
"UNT",71.96381382,"SO",1,"White","a. Sci","N","Y","N","N","0",78,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,7
"UNT",88.84762783,"SO",1,"White","a. Sci","N","Y","N","N","0",78,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,14
"UNT",86.33059559,"SR",1,"Mixed","b+a. Eng","N","Y","N","N","0",87,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,5
"UNT",57.33151983,"SO",1,"Hispanic","b+a. Eng","N","Y","N","N","0",78,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7
"TAMU",85.7,"FR",1,"Hispanic","a. Math","DK","N","N","N","0",87,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,8
"TAMU",67.6,"FR",1,"White","a. Eng","DK","Y","N","N","0",78,1,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,1,1,12
"TAMU",64.7,"FR",1,"Asian","a. Sci","DK","DK","N","N","0",78,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,16
"TAMU",88.8,"FR",1,"Asian","b","DK","N","N","N","0",87,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,10
"TAMU",92.9,"FR",1,"White","b","DK","N","N","N","0",87,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,17
"TAMU",76,"FR",1,"Hispanic","a. Math","N","N","Y","N","1-10",87,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,17
"UNT",84.97692588,"FR",1,"Asian","a. Sci","N","N","N","N","1-10",87,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,15
"UTXW",75.4,"FR",1,"Hispanic","b","N","N","N","Y","1-10",87,1,1,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,11
"UTXW",94.4,"FR",1,"Other","c","N","N","N","Y","1-10",78,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,12
"TAMU",97.3,"SO",1,"White","c","Y","Y","N","Y","1-10",78,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,17
"TAMU",90.4,"FR",1,"White","a. Sci","Y","Y","N","Y","1-10",78,1,0,1,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,13
"TAMU",88.2,"FR",1,"White","b","Y","Y","N","Y","1-10",78,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,15
"TAMU",84.1,"SR",1,"White","a. Math","Y","Y","Y","N","1-10",78,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
"UNT",96.6,"SO",1,"White","a. Sci","Y","Y","N","Y","1-10",78,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,3
"UTXW",92.7,"SO",1,"Hispanic","b","Y","Y","Y","N","1-10",78,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7
"TAMU",82.4,"FR",1,"Hispanic","a. Sci","Y","N","Y","N","1-10",78,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,16
"TAMU",86.5,"FR",1,"White","c","DK","Y","Y","N","1-10",78,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,14
"TAMU",87.1,"FR",1,"White","a. Math","DK","Y","N","Y","1-10",87,1,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,14
"TAMU",75.3,"FR",1,"White","a. Sci","N","Y","N","Y","1-10",78,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,7
"UTXW",82.2,"FR",1,"White","b","N","Y","N","Y","1-10",78,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,17
"UTXW",102.4,"FR",1,"Black","a. Tech","N","Y","Y","N","1-10",78,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,16
"UTXW",94.3,"FR",1,"Hispanic","a. Eng","N","Y","N","Y","1-10",78,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,14
"TAMU",72.9,"SO",1,"Hispanic","b","N","N","N","Y","11-19",87,0,1,1,0,1,0,0,1,1,1,1,0,0,1,1,0,1,0,1,1,12
"TAMU",78.5,"SO",1,"Hispanic","a. Math","N","N","Y","N","11-19",78,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,13
"TSU",60.31,"JR",1,"White","c","N","N","N","Y","11-19",78,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,10
"UNT",86.6,"JR",1,"White","a. Eng","N","N","N","Y","11-19",78,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,15
"UNT",87,"SO",1,"Hispanic","a. Math","N","N","N","Y","11-19",78,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,8
"UNT",78.9,"SO",1,"Asian","b","N","N","N","Y","11-19",87,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,11
"UNT",29.5,"FR",1,"Black","a. Sci","N","N","Y","N","11-19",78,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"UNT",74.8729574,"FR",1,"Hispanic","a. Sci","N","N","N","Y","11-19",87,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,9
"UNT",47.66869353,"FR",1,"White","a. Eng","N","N","N","Y","11-19",78,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,4
"UTXW",66.8,"FR",1,"Hispanic","b","N","N","N","Y","11-19",87,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,17
"UTXW",69.1,"FR",1,"Hispanic","a","N","N","Y","N","11-19",78,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,11
"UTXW",73.2,"FR",1,"Hispanic","c","N","N","Y","N","11-19",87,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,8
"TAMU",51.2,"SO",1,"Black","a. Sci","Y","Y","Y","N","11-19",78,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"TAMU",90.2,"FR",1,"Asian","a. Math","Y","Y","N","N","11-19",78,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,17
"TAMU",77.6,"FR",1,"White","b","Y","Y","N","Y","11-19",78,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,6
"TAMU",50.8,"FR",1,"Mixed","b","Y","Y","N","N","11-19",87,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,7
"TAMU",69.2,"FR",1,"White","a. Sci","Y","Y","Y","N","11-19",78,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,7
"TAMU",87.7,"SO",1,"Other","b","Y","Y","N","Y","11-19",87,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,11
"UNT",83.8,"JR",1,"Mixed","a. Sci","Y","Y","N","Y","11-19",87,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,8
"UNT",98.1,"FR",1,"White","a. Eng","Y","Y","N","Y","11-19",78,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,17
"UNT",59.1,"FR",1,"White","b","Y","Y","Y","N","11-19",87,0,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,10
"UNT",78,"SO",1,"Mixed","b","Y","Y","N","Y","11-19",78,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,15
"UNT",71.17037905,"JR",1,"White","a. Eng","Y","Y","N","Y","11-19",87,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,16
"TAMSA",44.2,"SO",1,"White","b","DK","Y","N","Y","11-19",78,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"UNT",76.6,"FR",1,"Other","a. Eng","DK","Y","N","N","11-19",87,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,1,1,9
"UNT",90.3,"FR",1,"Black","a. Eng","DK","Y","N","Y","11-19",78,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,1,13
"UNT",92.2,"SO",1,"Mixed","a. Eng","DK","Y","N","Y","11-19",78,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,8
"UNT",68,"JR",1,"White","b","DK","Y","N","Y","11-19",87,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
"UNT",91.19426368,"SO",1,"White","a. Sc/Math","DK","Y","Y","N","11-19",87,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,11
"TAMSA",89,"SO",1,"Hispanic","b","N","Y","N","Y","11-19",87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"TAMU",87.6,"SO",1,"White","c","N","Y","Y","Y","11-19",87,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,1,11
"TAMU",91.3,"FR",1,"Mixed","a. Eng","N","Y","N","N","11-19",78,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,15
"UNT",96.5,"FR",1,"Asian","a. Sci","N","Y","N","N","11-19",78,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,15
"UNT",80.8,"FR",1,"Black","a. Eng","N","Y","N","Y","11-19",87,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5
"UNT",73.9,"FR",1,"Hispanic","a. Sci","N","Y","N","N","11-19",87,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
"UNT",71.5,"FR",1,"Mixed","b","N","Y","Y","N","11-19",87,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,7
"UNT",67.35241326,"SO",1,"Hispanic","c","N","Y","N","Y","11-19",78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
"UTXW",78.6,"FR",1,"Black","b","N","Y","Y","N","11-19",87,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,13
"UNT",95.27278897,"FR",1,"Asian","a. Sci","DK","N","N","N","11-19",87,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,12
"UNT",87.0443102,"FR",1,"Hispanic","a. Sci","DK","Y","N","N","11-19",78,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,6
"ACUP",80.93,"SO",1,"Hispanic","b","N","N","N","Y","20-29",87,1,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,1,0,10
"UNT",77.5,"SO",1,"Hispanic","a. Eng","N","N","N","Y","20-29",78,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,9
"UNT",92.4,"FR",1,"Hispanic","a. Eng","N","N","Y","N","20-29",87,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,11
"UNT",80.5,"FR",1,"Hispanic","a. Eng","N","N","Y","Y","20-29",87,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,8
"UNT",82.4,"FR",1,"Mixed","a. Eng","N","N","N","Y","20-29",78,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,15
"UNT",48.3,"JR",1,"Hispanic","a. Eng","N","N","N","Y","20-29",87,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4
"UNT",87.6,"SR",1,"Hispanic","a. Tech","N","N","N","Y","20-29",78,1,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,10
"UNT",77.3,"FR",1,"Hispanic","b","N","N","N","Y","20-29",78,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,0,10
