"school","course","class","gender","ethnic","major","tx_birth","tx_hs","emp_on","emp_off","hrs","version","MQ1","MQ2","MQ3","MQ4","MQ5","MQ6","MQ7","MQ8","MQ9","MQ10","MQ11","MQ12","MQ13","MQ14","MQ15","MQ16","MQ17","MQ18","MQ19","MQ20","must","pass","gp_edu","old_must","mult","div","frac","log_exp","chem"
"UNTB",91.7,"FR","0","Hisp","med","Y","Y","N","Y","1-10","78",0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,5,1,"NN",5,2,0,2,0,1
"UNTB",48.9,"FR","0","Hisp","med","Y","Y","N","Y","11-19","87",1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,5,0,"NY",4,1,0,2,0,2
"UNTB",80.8,"JR","1","Other","stem","N","Y","N","Y","40+","78",1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,10,1,"NN",10,3,2,2,3,0
"UNTB",86.8,"JR","1","Mixed","med","Y","Y","N","Y","30-39","78",1,1,1,1,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,10,1,"N/A",8,3,2,3,2,0
"UNTB",74.8,"FR","1","Mixed","stem","Y","Y","N","Y","30-39","87",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,17,1,"YY",13,3,4,4,5,1
"UNTB",87.6,"SR","1","Hisp","stem","Y","Y","N","Y","20-29","78",1,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,10,1,"NN",8,1,1,4,2,2
"UNTB",52.2,"JR","1","Hisp","stem","N","Y","N","Y","40+","87",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,6,0,"NN",4,1,1,1,0,3
"UNTB",81.9,"FR","1","White","stem","Y","Y","N","Y","20-29","87",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,19,1,"YY",16,3,4,4,5,3
"UNTB",59.1,"FR","1","White","med","Y","Y","Y","N","11-19","87",0,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,10,0,"YY",9,2,1,3,2,2
"UNTB",87.3,"FR","0","White","med","Y","Y","N","N","0","78",0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,1,"NY",3,0,1,2,0,0
"UNTB",81.6,"FR","0","Other","med","Y","Y","N","Y","1-10","87",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,4,1,"N/A",1,0,1,2,0,1
"UNTB",73.9,"FR","1","Hisp","stem","Y","Y","N","N","11-19","87",0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,1,"NY",4,1,0,1,1,1
"UNTB",77.3,"FR","1","Hisp","med","Y","Y","N","Y","20-29","78",1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,0,10,1,"NN",6,1,2,4,2,1
"UNTB",80.4,"FR","1","White","stem","Y","Y","N","N","0","78",1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,16,1,"NY",13,3,4,4,3,2
"UNTB",29.5,"FR","1","Black","stem","Y","Y","Y","N","11-19","78",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"NN",1,0,0,1,0,0
"UNTB",71.4,"FR","0","Asian","stem","Y","Y","Y","N","11-19","87",0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,7,1,"NY",4,0,3,2,1,1
"UNTB",57.1,"FR","0","Asian","med","Y","Y","N","N","0","87",1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,4,0,"NN",3,1,0,3,0,0
"UNTB",66.5,"FR","0","White","med","Y","Y","N","Y","20-29","78",1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,"YY",3,2,2,1,0,0
"UNTB",86,"FR","0","White","stem","Y","Y","N","N","0","87",1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,14,1,"N/A",10,3,3,4,1,3
"UNTB",94.4,"FR","1","Hisp","stem","Y","Y","N","N","0","78",1,0,1,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,12,1,"NN",11,2,3,1,4,2
"UNTB",88.8,"FR","1","Mixed","stem","Y","Y","N","N","0","87",0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,14,1,"YY",11,2,3,4,3,2
"UNTB",72.6,"FR","1","Asian","stem","Y","Y","N","N","0","78",1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,15,1,"NY",13,3,3,4,3,2
"UNTB",45.9,"SO","1","Hisp","stem","Y","Y","N","N","0","78",0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,4,0,"NN",4,1,1,2,0,0
"UNTB",85.6,"SO","0","White","stem","Y","Y","Y","N","11-19","87",0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,10,1,"YY",9,2,1,3,1,3
"UNTB",65.8,"SO","1","White","stem","N","Y","N","N","0","78",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"YY",1,0,0,0,1,0
"UNTB",68.5,"FR","1","White","stem","Y","Y","N","N","0","78",1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,9,0,"YY",6,1,3,2,1,2
"UNTB",85.9,"JR","1","White","med","Y","Y","N","N","0","87",0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,9,1,"NN",7,0,1,3,3,2
"UNTB",78,"SO","1","Mixed","med","Y","Y","N","Y","11-19","78",0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,15,1,"YY",12,2,4,4,2,3
"UNTB",67.7,"FR","0","Hisp","med","Y","Y","N","N","0","78",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,"NN",2,1,0,0,0,1
"UNTB",75.6,"FR","1","White","stem","Y","Y","N","N","0","78",1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,11,1,"NY",8,3,3,2,1,2
"UNTB",89.8,"FR","0","White","stem","Y","Y","N","N","0","78",1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,10,1,"YY",8,3,2,3,1,1
"UNTB",74.3,"JR","0","Hisp","stem","Y","Y","N","Y","1-10","78",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,"NN",0,0,0,1,0,0
"UNTB",95.4,"FR","0","White","stem","Y","N","N","Y","1-10","78",0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,9,1,"YY",7,0,1,4,1,3
"UNTB",66.5,"JR","0","White","med","Y","Y","Y","N","11-19","87",0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,0,"YY",4,2,0,1,2,0
"UNTB",96.6,"SO","1","White","stem","Y","Y","N","Y","1-10","78",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,3,1,"YY",2,0,0,1,0,2
"UNTB",85.2,"JR","1","Black","med","Y","Y","N","N","0","87",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,4,1,"N/A",3,1,0,2,0,1
"UNTB",79.2,"FR","0","White","stem","Y","Y","N","N","0","87",1,1,1,0,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,14,1,"NN",11,3,2,4,3,2
"UNTB",76.9,"FR","1","White","stem","Y","Y","N","N","0","78",0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,8,1,"NY",7,1,2,3,0,2
"UNTB",68.1,"FR","0","White","stem","Y","Y","N","N","0","87",0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,"N/A",4,2,0,1,1,0
"UNTB",74.6,"JR","0","Mixed","med","Y","Y","N","Y","20-29","78",0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,14,1,"NY",10,2,5,4,1,2
"UNTB",71.5,"FR","1","Mixed","med","Y","Y","Y","N","11-19","87",0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,7,1,"NY",6,2,2,2,0,1
"UNTB",68,"JR","0","White","med","Y","Y","N","Y","30-39","78",1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,7,0,"N/A",6,1,0,2,3,1
"UNTB",57.3,"SO","1","White","stem","Y","Y","N","Y","20-29","87",1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,11,0,"NN",9,1,4,3,3,0
"UNTB",92.9,"FR","0","White","med","Y","Y","N","N","0","87",0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,16,1,"YY",12,1,5,4,3,3
"UNTB",72.7,"FR","0","Black","dual","Y","N","N","Y","11-19","87",0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,1,10,1,"YY",7,2,3,2,0,3
"UNTB",87.8,"SR","1","Asian","stem","N","N","Y","Y","20-29","78",1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,15,1,"NN",13,3,4,3,2,3
"UNTB",73.9,"FR","1","Hisp","stem","Y","Y","N","Y","20-29","78",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,"NN",0,0,1,1,0,0
"UNTB",82.7,"SO","0","White","stem","Y","Y","N","N","0","87",1,1,1,0,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,14,1,"YY",11,3,3,2,3,3
"UNTB",68,"JR","1","White","med","Y","Y","N","Y","11-19","87",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,"N/A",2,0,0,2,0,0
"UNTB",92.8,"FR","1","White","stem","Y","Y","N","N","0","78",1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,11,1,"NY",9,1,5,2,2,1
"UNTB",76.6,"SR","0","Asian","stem","N","N","N","Y","20-29","87",1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,9,1,"NY",8,3,4,1,1,0
"UNTB",78.1,"SO","1","Other","stem","Y","Y","N","N","0","78",0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,7,1,"N/A",5,0,1,4,1,1
"UNTB",89.6,"FR","1","Hisp","stem","Y","Y","N","N","0","87",0,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,13,1,"YY",9,2,2,3,5,1
"UNTB",61.6,"SO","0","Mixed","stem","Y","Y","N","N","0","87",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,"YY",2,0,0,1,0,1
"UNTB",82.9,"SO","1","White","stem","Y","Y","N","N","0","78",1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,7,1,"N/A",5,1,0,4,1,1
"UNTB",62.5,"FR","1","Hisp","stem","Y","Y","N","N","0","87",1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,11,0,"NN",8,3,3,1,1,3
"UNTB",83.6,"FR","0","White","med","Y","Y","Y","N","20-29","87",1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,8,1,"YY",7,2,0,1,2,3
"UNTB",73.4,"FR","0","Black","med","Y","Y","Y","N","11-19","78",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,"NN",0,0,0,1,0,0
"UNTB",70.8,"SO","1","White","stem","Y","Y","N","Y","30-39","87",1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,1,1,12,1,"N/A",9,3,2,3,1,3
"UNTB",58.9,"SR","1","White","stem","N","N","N","Y","40+","87",1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,7,0,"NN",6,3,0,3,0,1
"UNTB",47.1,"SO","0","Other","stem","Y","Y","N","N","0","87",0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,10,0,"N/A",7,2,2,2,2,2
"UNTB",36.1,"FR","0","Hisp","stem","Y","Y","N","Y","20-29","78",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,"NN",2,1,0,1,0,0
"UNTB",58.6,"SO","1","Hisp","stem","Y","Y","N","Y","40+","87",1,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,10,0,"NN",9,2,0,3,5,0
"UNTW",86.2,"SO","0","Asian","stem","Y","Y","N","Y","20-29","78",1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,6,1,"NY",5,1,0,2,1,2
"UNTW",72,"SO","1","White","stem","Y","Y","N","N","0","78",0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,7,1,"NY",6,1,1,2,1,2
"UNTW",81.7,"FR","1","Black","stem","Y","Y","N","N","0","78",0,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,1,0,1,1,12,1,"NN",11,1,2,3,3,3
"UNTW",57.4,"FR","0","White","stem","Y","Y","N","N","0","87",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,0,"N/A",3,1,0,2,1,0
"UNTW",75.3,"FR","1","Hisp","stem","Y","Y","N","N","0","78",0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,5,1,"N/A",4,0,1,1,2,1
"UNTW",80.9,"FR","0","Asian","other","Y","Y","N","N","0","87",1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,1,"NY",5,2,0,2,1,0
"UNTW",83.8,"SO","0","White","stem","Y","Y","N","N","0","78",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"NY",1,1,0,0,0,0
"UNTW",91.5,"SO","1","White","stem","N","Y","N","N","0","78",0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,4,1,"NN",3,0,2,2,0,0
"UNTW",51.3,"SO","1","Mixed","other","Y","Y","N","Y","20-29","78",0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,6,0,"YN",4,2,0,4,0,0
"UNTW",65,"FR","0","Hisp","stem","Y","Y","Y","N","0","87",0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,8,0,"NN",7,2,0,3,2,1
"UNTW",85.5,"FR","1","Black","stem","Y","Y","N","N","0","87",0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,8,1,"YN",5,0,2,3,2,1
"UNTW",87.8,"SO","0","White","other","Y","Y","N","Y","11-19","87",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,6,1,"NN",3,2,1,2,0,1
"UNTW",82.2,"SO","1","White","stem","Y","Y","N","Y","20-29","87",0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,0,0,0,12,1,"NY",9,2,3,3,4,0
"UNTW",69.8,"FR","0","Mixed","stem","Y","Y","Y","Y","11-19","87",1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,"NY",2,1,1,0,1,0
"UNTW",79.3,"JR","1","White","stem","Y","Y","N","Y","30-39","78",0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,10,1,"NY",8,2,1,3,2,2
"UNTW",75.7,"FR","0","Hisp","stem","Y","Y","N","N","0","87",1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,"NY",4,1,2,1,1,0
"UNTW",56.8,"SO","1","Hisp","dual","Y","Y","N","N","0","78",1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,9,0,"NN",7,1,3,2,1,2
"UNTW",74.1,"FR","0","Asian","stem","Y","Y","N","Y","11-19","87",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,"NN",1,0,0,2,0,0
"UNTW",78.4,"JR","1","Hisp","stem","Y","Y","Y","N","20-29","87",1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,15,1,"NN",11,3,5,4,3,0
"UNTW",88.8,"SO","1","White","stem","Y","Y","N","N","0","78",1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,14,1,"NY",13,3,3,2,3,3
"UNTW",49.9,"FR","0","Mixed","stem","Y","Y","N","Y","20-29","87",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"NN",1,0,1,0,0,0
"UNTW",35.7,"FR","1","White","stem","Y","Y","N","N","0","78",0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,7,0,"N/A",6,0,2,2,1,2
"UNTW",100.4,"SO","1","Mixed","stem","Y","Y","N","N","0","78",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,19,1,"N/A",15,3,5,4,5,2
"UNTW",61.9,"SO","0","White","other","Y","Y","N","N","0","78",1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,9,0,"YY",6,1,3,2,1,2
"UNTW",91,"SO","1","White","other","N","Y","N","N","0","87",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,5,1,"N/A",4,1,0,2,0,2
"UNTW",85,"FR","1","Asian","stem","Y","N","N","N","1-10","87",1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,15,1,"NN",13,3,4,2,5,1
"UNTW",89.1,"FR","0","Black","stem","Y","Y","N","N","0","87",0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,8,1,"YY",7,2,1,3,1,1
"UNTW",84.8,"JR","-1","Hisp","med","Y","Y","N","Y","0","78",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5,1,"NN",4,1,1,1,0,2
"UNTW",62.5,"FR","1","Hisp","med","Y","Y","N","N","0","87",1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,10,0,"NN",8,1,2,3,1,3
"UNTW",94.2,"FR","0","Black","stem","Y","Y","N","N","0","78",1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,17,1,"N/A",14,3,4,4,3,3
"UNTW",87,"FR","1","Hisp","stem","Y","Y","N","N","11-19","78",1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,6,1,"N/A",5,1,0,2,1,2
"UNTW",77.6,"SO","0","Mixed","stem","Y","Y","N","N","0","78",1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,12,1,"NY",10,3,2,2,2,3
"UNTW",96.3,"SO","0","Hisp","stem","Y","Y","N","N","0","78",1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,17,1,"NY",15,3,3,4,4,3
"UNTW",85.1,"SO","0","Black","stem","Y","Y","N","Y","1-10","78",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,"N/A",0,0,1,1,0,0
"UNTW",71.2,"JR","1","White","stem","Y","Y","N","Y","11-19","87",1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,16,1,"YY",14,3,5,2,3,3
"UNTW",95.6,"FR","0","White","stem","Y","Y","N","N","0","87",0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,13,1,"YY",9,2,3,4,1,3
"UNTW",74.1,"FR","1","Hisp","stem","Y","Y","N","N","0","87",1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,6,1,"NN",5,1,2,2,0,1
"UNTW",46.9,"FR","1","Black","stem","Y","Y","N","N","0","87",1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,5,0,"NN",4,1,0,3,0,1
"UNTW",76.5,"FR","1","Hisp","stem","Y","Y","N","N","0","78",0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,5,1,"NN",4,0,0,3,2,0
"UNTW",74.2,"FR","1","Hisp","stem","Y","Y","N","N","0","78",1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,12,1,"NN",10,3,4,2,2,1
"UNTW",95,"SO","1","Hisp","stem","Y","N","N","N","0","87",0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,8,1,"YY",5,0,3,3,1,1
"UNTW",68.7,"SO","0","White","dual","Y","Y","N","N","0","87",0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,"N/A",2,0,1,1,0,1
"UNTW",74.9,"FR","1","Hisp","stem","N","Y","N","Y","11-19","87",1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,9,1,"NN",7,3,2,3,0,1
"UNTW",80.5,"JR","0","White","stem","Y","Y","N","N","0","87",0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,6,1,"NN",4,0,1,3,1,1
"UNTW",89.3,"FR","0","Hisp","stem","Y","Y","N","N","0","87",1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,17,1,"NN",15,3,5,2,4,3
"UNTW",89.1,"SO","0","Hisp","stem","Y","Y","N","N","0","87",1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,4,1,"YY",4,1,0,2,1,0
"UNTW",98,"SO","0","Hisp","stem","Y","Y","N","N","0","87",0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,14,1,"YY",12,2,4,3,2,3
"UNTW",47.9,"FR","0","Hisp","stem","Y","Y","N","N","0","78",0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,"NN",4,2,2,0,1,0
"UNTW",69,"FR","1","Hisp","stem","Y","Y","N","N","0","87",1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,1,13,0,"NN",11,3,3,3,2,2
"UNTW",79.8,"FR","0","Other","stem","Y","Y","N","N","0","87",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,1,"YY",3,0,0,0,1,2
"UNTW",83.4,"FR","1","Black","stem","Y","Y","N","N","0","87",0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,9,1,"YY",8,2,2,3,2,0
"UNTW",42.6,"FR","0","White","stem","Y","Y","N","Y","11-19","87",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,"NY",0,0,1,1,0,0
"UNTW",83.1,"SO","1","White","stem","Y","Y","N","N","0","87",1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,13,1,"YN",9,3,4,4,0,2
"UNTW",59.5,"SO","1","White","dual","Y","Y","N","Y","20-29","78",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"NY",0,0,1,0,0,0
"UNTW",65.4,"FR","0","Asian","stem","Y","Y","N","Y","11-19","78",1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,8,0,"NN",5,1,1,4,0,2
"UNTW",62.3,"SO","1","Asian","stem","Y","Y","N","Y","20-29","87",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"NN",2,0,1,0,1,0
"UNTW",79.7,"FR","0","Asian","stem","Y","Y","N","N","0","78",0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,7,1,"NY",5,1,2,2,0,2
"UNTW",64.4,"FR","0","Asian","stem","Y","Y","N","N","0","78",1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,8,0,"N/A",7,1,1,3,1,2
"UNTW",87.3,"SO","1","Hisp","dual","N","Y","N","N","0","87",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,18,1,"NN",15,3,4,4,5,2
"UNTW",81.9,"SO","0","Mixed","other","Y","Y","N","N","0","87",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,5,1,"N/A",4,1,0,2,0,2
"UNTW",95.1,"FR","0","White","stem","Y","Y","N","N","0","78",1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,12,1,"NN",9,2,2,4,1,3
"UNTW",52.3,"SO","0","Black","stem","Y","Y","N","N","0","78",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,"N/A",1,0,0,1,1,0
"UNTW",68.2,"FR","1","Hisp","stem","Y","Y","N","N","0","78",1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,9,0,"NN",8,1,2,3,1,2
"UNTW",62.7,"SO","1","White","stem","Y","Y","N","Y","40+","87",1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,10,0,"NN",9,3,0,3,2,2
"UNTW",71.2,"SO","0","Asian","stem","Y","Y","N","Y","20-29","78",1,1,1,0,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,1,14,1,"N/A",12,3,3,2,3,3
"UNTW",81.1,"SO","1","Hisp","stem","Y","Y","N","N","0","78",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,3,1,"YY",2,0,0,3,0,0
"UNTW",85.4,"FR","0","Hisp","other","Y","N","N","N","0","78",1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,8,1,"NN",6,1,2,2,1,2
"UNTW",95.3,"FR","1","Asian","stem","Y","Y","N","N","11-19","87",1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,12,1,"N/A",10,3,5,0,3,1
"UNTW",76.8,"JR","1","Hisp","stem","Y","Y","N","N","0","78",1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,9,1,"NN",7,1,1,4,1,2
"UNTW",89.7,"JR","1","Mixed","other","N","Y","N","Y","20-29","87",1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,1,"NY",5,2,0,2,1,0
"UNTW",90.4,"SR","0","White","other","Y","Y","N","Y","1-10","78",1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,1,1,1,14,1,"YY",11,3,2,4,2,3
"UNTW",47.7,"FR","1","White","stem","Y","Y","N","Y","11-19","78",0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,4,0,"NN",3,0,2,1,1,0
"UNTW",74.9,"FR","0","Mixed","stem","Y","Y","N","N","0","87",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,5,1,"N/A",4,1,0,1,0,3
"UNTW",60.1,"JR","0","Hisp","stem","Y","Y","N","Y","20-29","78",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,19,0,"NN",15,3,5,4,5,2
"UNTW",86.3,"SR","1","Mixed","dual","Y","Y","N","N","0","87",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,5,1,"NY",3,1,1,2,0,1
"UNTW",91.2,"SO","1","White","stem","Y","Y","Y","N","11-19","87",1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,11,1,"N/A",10,3,3,2,2,1
"UNTW",60.7,"FR","0","Hisp","dual","Y","Y","N","Y","1-10","78",1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,6,0,"NN",6,1,1,2,0,2
"UNTW",57.3,"SO","1","Hisp","dual","Y","Y","N","N","0","78",0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7,0,"NY",4,2,2,2,1,0
