school,course,class,gender,ethnic,major,zip,grand,parent,emp_on,emp_off,hrs,ver,MQ1,MQ2,MQ3,MQ4,MQ5,MQ6,MQ7,MQ8,MQ9,MQ10,MQ11,MQ12,MQ13,MQ14,MQ15,MQ16,MQ17,MQ18,MQ19,MQ20,must,Q1A,Q1c,Q2A,Q2C,Q3A,Q3C,Q4A,Q4C,Q5A,Q5C,Q6A,Q6C,comm
UNTBF17CHI131,88.8,FR,1,"White,PI",a. Sci,76,Y,Y,N,N,0,87,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,14,1,1,1,1,1,1,1,0,1,1,0,1,10
UNTBF17CHI132,72.6,FR,1,Asian,a. Eng,75,N,Y,N,N,0,78,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,15,1,1,1,1,1,1,1,0,0,1,1,0,9
UNTBF17CHI134,45.9,SO,1,Hisp,a. Eng,75,N,N,N,N,0,78,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,1,0,0,0,0,0,3
UNTBF17CHI135,85.6,SO,0,White,a. Sci,77,Y,Y,Y,N,11-19,87,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,10,1,1,1,1,1,1,1,0,1,1,1,1,11
UNTBF17CHI137,65.8,SO,1,White,a. Eng,76,Y,Y,N,N,0,78,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,6
UNTBF17CHI139,68.5,FR,1,White,a. Tech,76,Y,Y,N,N,0,78,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,9,1,1,1,1,1,1,0,0,1,1,1,1,10
UNTBF17CHI140,85.9,JR,1,White,b,76,N,N,N,N,0,87,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,9,1,1,1,1,1,1,1,0,0,0,1,1,9
UNTBF17CHI142,78.0,SO,1,Mixed,b,75,Y,Y,N,Y,11-19,78,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,15,0,1,1,1,1,0,1,0,0,1,1,1,8
UNTBF17CHI143,67.7,FR,0,Hisp,b,75,N,N,N,N,0,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,1,1,0,0,0,1,1,5
UNTBF17CHI145,75.6,FR,1,White,a. Eng,76,N,Y,N,N,0,78,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,11,0,1,1,0,1,0,1,0,0,1,1,1,7
UNTBF17CHI146,89.8,FR,0,White,a. Sci,75,Y,Y,N,N,0,78,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,10,1,1,0,1,1,1,1,1,0,0,0,1,8
UNTBF17CHI147,74.3,JR,0,Hisp,a. Sci,75,N,N,N,Y,1-10,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,3
UNTBF17CHI148,95.4,FR,0,White,a. Eng,92,Y,Y,N,Y,1-10,78,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,9,1,1,1,1,1,0,1,0,1,1,1,1,10
UNTBF17CHI149,66.5,JR,0,White,b,75,Y,Y,Y,N,11-19,87,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,1,1,1,0,1,0,0,0,1,1,0,0,6
UNTBF17CHI150,96.6,SO,1,White,a. Sci,75,Y,Y,N,Y,1-10,78,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,3,1,1,1,1,1,0,1,0,1,1,1,0,9
UNTBF17CHI152,85.2,JR,1,Black,b,78,DK,Y,N,N,0,87,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,4,0,0,1,1,0,0,1,0,1,1,1,0,6
UNTBF17CHI153,79.2,FR,0,White,a. Eng,75,N,N,N,N,0,87,1,1,1,0,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,14,1,0,1,0,1,1,1,0,1,0,1,0,7
UNTBF17CHI154,76.9,FR,1,White,a. Eng,78,N,Y,N,N,0,78,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,8,0,0,1,0,0,1,1,0,0,1,1,1,6
UNTBF17CHI155,68.1,FR,0,White,a. Sci,78,DK,Y,N,N,0,87,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,1,1,4
UNTBF17CHI156,74.6,JR,0,"White,Hisp",b,76,N,Y,N,Y,20-29,78,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,14,0,1,1,1,1,1,1,0,1,0,1,1,9
UNTBF17CHI157,71.5,FR,1,"White,Hisp",b,75,N,Y,Y,N,11-19,87,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,7,0,1,0,0,1,0,1,0,0,0,0,1,4
UNTBF17CHI159,68.0,JR,0,White,b,N?A,DK,Y,N,Y,30-39,78,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,7,1,0,1,1,0,1,1,0,0,1,1,0,7
UNTBF17CHI160,57.3,SO,1,White,a. Eng,75,N,N,N,Y,20-29,87,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,11,0,0,1,0,1,0,1,0,1,0,1,0,5
UNTBF17CHI161,92.9,FR,0,White,b,76,Y,Y,N,N,0,87,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,16,1,1,1,1,1,1,1,0,1,1,1,1,11
UNTBF17CHI162,72.7,FR,0,Black,d,73,Y,Y,N,Y,11-19,87,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,1,10,1,0,0,1,1,0,1,0,1,0,0,0,5
UNTBF17CHI163,87.8,SR,1,Asian,a. Sci,55,N,N,Y,Y,20-29,78,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,15,1,1,1,0,1,0,1,0,0,0,1,1,7
UNTBF17CHI164,73.9,FR,1,Hisp,a. Eng,75,N,N,N,Y,20-29,78,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,1,0,0,1,0,1,1,0,1,7
UNTBF17CHI165,82.7,SO,0,White,a. Sci,76,Y,Y,N,N,0,87,1,1,1,0,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,14,1,1,1,1,0,0,1,0,0,0,1,1,7
UNTBF17CHI166,68.0,JR,1,White,b,76,DK,Y,N,Y,11-19,87,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,1,0,1,0,0,1,6
UNTBF17CHI167,92.8,FR,1,White,a.Sci,76,N,Y,N,N,0,78,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,11,1,1,1,1,0,1,1,1,1,0,1,0,9
UNTBF17CHI168,76.6,SR,0,Asian,a. Eng,,N,Y,N,Y,20-29,87,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,1,0,1,1,1,0,5
UNTBF17CHI169,78.1,SO,1,Asian Indian,a. Eng,75,DK,Y,N,N,0,78,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,7,0,1,1,1,0,1,1,0,1,0,1,1,8
UNTBF17CHI170,89.6,FR,1,Hisp,a. Eng,77,Y,Y,N,N,0,87,0,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,13,1,1,1,1,1,0,1,0,1,0,1,1,9
UNTBF17CHI173,61.6,SO,0,"White,Black",a. Sci,75,Y,Y,N,N,0,87,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,1,1,1,0,1,1,0,0,7
UNTBF17CHI175,82.9,SO,1,White,a. Eng,79,DK,Y,N,N,0,78,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,7,0,1,1,1,1,0,1,0,0,0,1,1,7
UNTBF17CHI176,62.5,FR,1,Hisp,a. Eng,77,N,N,N,N,0,87,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,11,1,1,0,0,0,0,1,0,0,0,1,1,5
UNTBF17CHI177,83.6,FR,0,White,b,75,Y,Y,Y,N,20-29,87,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,8,1,0,1,0,0,0,1,0,0,0,1,1,5
UNTBF17CHI178,73.4,FR,0,Black,b,78,N,N,Y,N,11-19,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,5
UNTBF17CHI181,70.8,SO,1,White,a. Tech,75,DK,Y,N,Y,30-39,87,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,1,1,12,1,0,1,1,1,0,0,1,0,0,1,0,6
UNTBF17CHI182,58.9,SR,1,White,a. Eng,72,N,N,N,Y,40+,87,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,7,0,1,1,1,0,0,1,0,0,1,0,0,5
UNTBF17CHI183,47.1,SO,0,Asian Indian,a. Sci,76,DK,Y,N,N,0,87,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,10,0,1,0,1,0,0,0,0,0,0,0,1,3
UNTBF17CHI185,36.1,FR,0,Hisp,a. Sci,76,N,N,N,Y,20-29,78,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,1,5
UNTBF17CHI186,58.6,SO,1,Hisp,a. Eng,75,N,N,N,Y,40+,87,1,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,10,1,1,1,0,0,1,0,1,0,1,1,1,8
UNTWF17CHI001,86.2,SO,0,Asian,a. Sci,76,N,Y,N,Y,20-29,78,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,6,1,1,0,0,1,1,1,0,1,1,1,0,8
UNTWF17CHI004,72.0,SO,1,White,a. Sci,76,N,Y,N,N,0,78,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,7,1,1,1,1,0,0,0,0,1,1,1,1,8
UNTWF17CHI005,81.7,FR,1,Black,a. Eng,75,N,N,N,N,0,78,0,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,1,0,1,1,12,1,1,1,1,1,0,1,0,1,0,1,1,9
UNTWF17CHI006,57.4,FR,0,White,a. Sci,77,DK,Y,N,N,0,87,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,2
UNTWF17CHI007,75.3,FR,1,Hisp,a. Sci,78,DK,Y,N,N,0,78,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,5,1,1,0,0,0,0,0,0,1,0,0,0,3
UNTWF17CHI008,80.9,FR,0,Asian,c,78,N,Y,N,N,0,87,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,1,0,1,0,1,1,0,1,6
UNTWF17CHI009,83.8,SO,0,White,a. Sci,75,N,Y,N,N,0,78,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,9
UNTWF17CHI010,91.5,SO,1,White,a. Sci,76,N,N,N,N,0,78,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,4,1,0,1,1,1,1,1,0,1,1,1,1,10
UNTWF17CHI011,51.3,SO,1,"Black,White",c,75,Y,N,N,Y,20-29,78,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,1
UNTWF17CHI012,65.0,FR,0,Hisp,a. Sci,77,N,N,Y,N,0,87,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,8,1,1,0,1,0,1,1,0,0,0,1,0,6
UNTWF17CHI014,85.5,FR,1,Black,a. Eng,75,Y,N,N,N,0,87,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,8,1,1,1,1,0,0,1,0,0,0,1,0,6
UNTWF17CHI015,87.8,SO,0,White,c,75,N,N,N,Y,11-19,87,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,6,1,1,1,1,1,0,0,0,1,1,1,0,8
UNTWF17CHI016,82.2,SO,1,White,a. Eng,76,N,Y,N,Y,20-29,87,0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,0,0,0,12,1,1,0,0,0,1,1,0,1,1,1,1,8
UNTWF17CHI018,69.8,FR,0,"White,Hisp",a. Sci,78,N,Y,Y,Y,11-19,87,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,2
UNTWF17CHI019,79.3,JR,1,White,a. Eng,76,N,Y,N,Y,30-39,78,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,10,1,0,0,1,0,1,1,0,1,1,1,1,8
UNTWF17CHI020,75.7,FR,0,Hisp,a. Sci,78,N,Y,N,N,0,87,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,1,1,0,1,0,1,0,0,0,5
UNTWF17CHI022,56.8,SO,1,Hisp,b+a. Eng,75,N,N,N,N,0,78,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,9,0,1,0,0,0,0,0,0,1,0,0,1,3
UNTWF17CHI023,74.1,FR,0,Asian,a. Sci,75,N,N,N,Y,11-19,87,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,0,1,1,0,0,1,1,0,0,0,1,6
UNTWF17CHI025,78.4,JR,1,Hisp,a. Sci,76,N,N,Y,N,20-29,87,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,15,1,1,0,1,1,0,1,0,1,1,1,0,8
UNTWF17CHI027,88.8,SO,1,White,a. Sci,78,N,Y,N,N,0,78,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,14,1,1,1,1,1,1,1,0,1,1,1,1,11
UNTWF17CHI029,49.9,FR,0,"Hisp,Black",a. Sci,76,N,N,N,Y,20-29,87,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,3
UNTWF17CHI030,35.7,FR,1,White,a. Eng,76,DK,Y,N,N,0,78,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,7,1,1,0,0,0,0,0,1,0,0,0,1,4
UNTWF17CHI031,100.4,SO,1,"Hisp,White","a. Sci,Math",77,DK ,Y,N,N,0,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,19,1,1,1,1,1,1,1,1,1,1,0,1,11
UNTWF17CHI032,61.9,SO,0,White,c,76,Y,Y,N,N,0,78,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,9,1,1,0,1,0,1,1,0,0,1,1,1,8
UNTWF17CHI034,91.0,SO,1,White,c,75,DK,DK,N,N,0,87,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,5,1,1,1,1,1,1,1,0,0,1,1,0,9
UNTWF17CHI035,85.0,FR,1,Asian,a. Sci,73,N,N,N,N,1-10,87,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,15,1,1,1,1,1,0,1,0,0,1,1,1,9
UNTWF17CHI036,89.1,FR,0,Black,a. Sci,76,Y,Y,N,N,0,87,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,8,1,1,1,0,1,0,1,0,1,1,1,0,8
UNTWF17CHI038,84.8,JR,,Hisp,c + b,76,N,N,N,Y,0,78,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5,1,0,0,0,0,0,1,0,0,0,1,1,4
UNTWF17CHI039,62.5,FR,1,Hisp,b,75,N,N,N,N,0,87,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,10,1,1,0,0,0,0,1,0,0,1,0,1,5
UNTWF17CHI042,94.2,FR,0,Black,a. Sci,75,DK,Y,N,N,0,78,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,17,1,1,1,1,1,1,1,0,0,1,1,0,9
UNTWF17CHI043,87.0,FR,1,Hisp,a. Sci,78,DK,Y,N,N,11-19,78,1,0,0,0,1,0,`0,0,1,0,0,0,0,0,0,0,1,0,1,1,6,1,1,0,1,0,0,1,0,0,1,1,1,7
UNTWF17CHI044,77.6,SO,0,"White,Nat Am",a. Sci,77,N,Y,N,N,0,78,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,12,1,1,0,0,0,1,1,0,0,1,0,1,6
UNTWF17CHI046,96.3,SO,0,Hisp,a. Sci,76,N,Y,N,N,0,78,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,17,1,1,1,1,1,1,1,0,0,1,1,1,10
UNTWF17CHI047,85.1,SO,0,Black,a. Sci,76,DK,N,N,Y,1-10,78,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,1,1,1,0,1,0,1,0,7
UNTWF17CHI048,71.2,JR,1,White,a. Eng,76,Y,Y,N,Y,11-19,87,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,16,0,1,1,1,1,1,1,0,1,1,1,1,10
UNTWF17CHI049,95.6,FR,0,White,a. Sci,78,Y,Y,N,N,0,87,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,13,1,1,1,1,1,1,1,0,0,0,1,1,9
UNTWF17CHI051,74.1,FR,1,Hisp,a. Eng,75,N,N,N,N,0,87,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,6,1,1,1,1,1,1,1,0,1,0,1,1,10
UNTWF17CHI053,46.9,FR,1,Black,a. Sci,76,N,N,N,N,0,87,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,5,1,0,0,0,0,0,0,0,1,0,0,1,3
UNTWF17CHI055,76.5,FR,1,Hisp,a. Sci,76,N,N,N,N,0,78,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,5,0,0,0,1,0,0,0,0,0,1,0,1,3
UNTWF17CHI056,74.2,FR,1,Hisp,a. Sci,76,N,N,N,N,0,78,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,12,1,0,1,0,0,0,0,0,0,0,0,0,2
UNTWF17CHI057,95.0,SO,1,Hisp,a. Eng,98,Y,Y,N,N,0,87,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,8,1,1,1,1,1,1,1,0,1,1,1,0,10
UNTWF17CHI058,68.7,SO,0,White,d,76,DK,N,N,N,0,87,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,1,1,1,0,1,1,0,0,1,0,0,1,7
UNTWF17CHI059,74.9,FR,1,Hisp,a. Sci,76,N,N,N,Y,11-19,87,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,9,1,1,0,0,1,0,1,0,1,1,0,1,7
UNTWF17CHI060,80.5,JR,0,White,a. Sci,77,N,N,N,N,0,87,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,6,1,1,0,1,0,0,1,0,0,0,1,1,6
UNTWF17CHI061,89.3,FR,0,Hisp,a. Sci,75,N,N,N,N,0,87,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,17,1,1,1,1,0,1,0,0,0,1,1,1,8
UNTWF17CHI062,89.1,SO,0,Hisp,a. Sci,78,Y,Y,N,N,0,87,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,4,1,1,0,0,1,0,1,0,0,1,1,1,7
UNTWF17CHI063,98.0,SO,0,Hisp,a. Sci,77,Y,Y,N,N,0,87,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,14,1,1,1,1,1,0,1,0,1,1,1,1,10
UNTWF17CHI064,47.9,FR,0,Hisp,a. Sci,78,N,N,N,N,0,78,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,0,0,1,0,0,0,0,1,4
UNTWF17CHI065,69.0,FR,1,Hisp,a. Eng,75,N,N,N,N,0,87,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,1,13,1,1,0,1,0,1,1,0,1,1,1,1,9
UNTWF17CHI067,79.8,FR,0,Arab,a. Sci,76,Y,Y,N,N,0,87,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,1,0,0,1,1,1,0,0,0,1,0,1,6
UNTWF17CHI068,83.4,FR,1,Black,a. Sci,76,Y,Y,N,N,0,87,0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,9,1,0,1,1,1,0,1,0,0,1,1,0,7
UNTWF17CHI069,42.6,FR,0,White,a. Sci,76,N,Y,N,Y,11-19,87,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,2
UNTWF17CHI070,83.1,SO,1,White,a. Eng,76,Y,N,N,N,0,87,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,13,1,1,1,1,1,0,1,0,1,1,1,1,10
UNTWF17CHI071,59.5,SO,1,White,b+a. Eng,75,N,Y,N,Y,20-29,78,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,4
UNTWF17CHI072,65.4,FR,0,Asian,a. Sci,76,N,N,N,Y,11-19,78,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,8,1,0,1,1,0,0,0,0,0,0,1,1,5
UNTWF17CHI073,62.3,SO,1,Asian,a. Sci,75,N,N,N,Y,20-29,87,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,1,1,0,0,1,0,1,7
UNTWF17CHI074,79.7,FR,0,Asian,a. Eng,76,N,Y,N,N,0,78,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,7,1,0,0,1,0,1,1,0,0,0,0,1,5
UNTWF17CHI075,64.4,FR,0,Asian,a. Sci,76,DK,Y,N,N,0,78,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,8,0,0,1,0,0,0,0,0,0,0,0,1,2
UNTWF17CHI077,87.3,SO,1,Hisp,d,79,N,N,N,N,0,87,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,18,1,1,1,1,0,1,1,0,1,1,1,1,10
UNTWF17CHI078,81.9,SO,0,"Black,White",c,75,DK,Y,N,N,0,87,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,5,1,0,0,1,1,0,1,0,1,1,1,0,7
UNTWF17CHI079,95.1,FR,0,White,a. Sci,76,N,N,N,N,0,78,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,12,1,0,1,1,1,1,1,0,0,1,1,1,9
UNTWF17CHI080,52.3,SO,0,Black,a. Sci,76,DK,Y,N,N,0,78,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1
UNTWF17CHI081,68.2,FR,1,Hisp,a. Eng,77,N,N,N,N,0,78,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,9,1,1,0,1,1,0,1,0,0,1,1,1,8
UNTWF17CHI082,62.7,SO,1,White,a. Sci,75,N,N,N,Y,40+,87,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,10,1,1,1,1,0,0,1,0,0,0,1,0,6
UNTWF17CHI083,71.2,SO,0,Asian,a. Sci,75,DK,DK,N,Y,20-29,78,1,1,1,0,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,1,14,1,0,1,0,0,0,0,0,0,1,1,1,5
UNTWF17CHI084,81.1,SO,1,Hisp,a. Sci,76,Y,Y,N,N,0,78,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,3,0,0,1,1,0,1,0,0,0,1,0,1,5
UNTWF17CHI085,85.4,FR,0,Hisp,c,12,N,N,N,N,0,78,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,8,0,1,1,0,0,0,0,0,1,0,1,0,4
UNTWF17CHI086,95.3,FR,1,Asian,a. Sci,76,DK,N,N,N,11-19,87,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,12,1,0,1,1,1,0,1,0,0,1,1,1,8
UNTWF17CHI087,76.8,JR,1,Hisp,a. Eng,75,N,N,N,N,0,78,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,9,1,1,0,1,0,0,1,0,0,1,1,1,7
UNTWF17CHI088,89.7,JR,1,"Hisp,White",c,75,N,Y,N,Y,20-29,87,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,1,1,1,1,1,0,1,1,0,0,0,0,7
UNTWF17CHI089,90.4,SR,0,White,c,72?,Y,Y,N,Y,1-10,78,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,1,1,1,14,1,1,1,1,1,0,1,0,0,0,1,1,8
UNTWF17CHI090,47.7,FR,1,White,a. Eng,76,N,N,N,Y,11-19,78,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,4,0,0,1,1,0,0,0,1,0,0,0,0,3
UNTWF17CHI092,74.9,FR,0,"White,Asian",a. Sci,76,DK ,N,N,N,0,87,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,5,0,1,0,0,0,0,1,0,0,0,0,1,3
UNTWF17CHI093,60.1,JR,0,Hisp,a. Sci,76,N,N,N,Y,20-29,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,19,1,1,1,1,1,0,1,0,0,1,0,0,7
UNTWF17CHI094,86.3,SR,1,Mixed,b+a. Eng,75,N,Y,N,N,0,87,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,5,1,1,1,1,1,1,1,1,1,1,1,1,12
UNTWF17CHI095,91.2,SO,1,White,a. Sc/Math,75,DK,Y,Y,N,11-19,87,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,11,1,1,1,1,1,1,1,0,0,0,1,1,9
UNTWF17CHI096,60.7,FR,0,Hisp,d,76,N,N,N,Y,1-10,78,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,6,1,0,1,0,1,0,0,0,0,0,0,0,3
UNTWF17CHI097,57.3,SO,1,Hisp,b+a. Eng,76,N,Y,N,N,0,78,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7,1,1,0,1,1,0,1,0,1,1,1,0,8
