"school","course","class","gender","ethnic","major","zip","grand","parent","emp_on","emp_off","hrs","ver","MQ1","MQ2","MQ3","MQ4","MQ5","MQ6","MQ7","MQ8","MQ9","MQ10","MQ11","MQ12","MQ13","MQ14","MQ15","MQ16","MQ17","MQ18","MQ19","MQ20","must","Q1A","Q1C","Q2A","Q2C","Q3A","Q3C","Q4A","Q4C","Q5A","Q5C","Q6A","Q6C","comm","pass","alg","conc"
"UNT",85.9,"JR","1","White","med","76","N","N","N","N","0","87",0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,9,1,1,1,1,1,1,1,0,0,0,1,1,9,1,5,4
"UNT",78,"SO","1","Mixed","med","75","Y","Y","N","Y","11-19","78",0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,15,0,1,1,1,1,0,1,0,0,1,1,1,8,1,4,4
"UNT",67.7,"FR","0","Hisp","med","75","N","N","N","N","0","78",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,1,1,0,0,0,1,1,5,0,3,2
"UNT",75.6,"FR","1","White","stem","76","N","Y","N","N","0","78",1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,11,0,1,1,0,1,0,1,0,0,1,1,1,7,1,4,3
"UNT",89.8,"FR","0","White","stem","75","Y","Y","N","N","0","78",1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,10,1,1,0,1,1,1,1,1,0,0,0,1,8,1,3,5
"UNT",74.3,"JR","0","Hisp","stem","75","N","N","N","Y","1-10","78",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,3,1,2,1
"UNT",95.4,"FR","0","White","stem","92","Y","Y","N","Y","1-10","78",0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,9,1,1,1,1,1,0,1,0,1,1,1,1,10,1,6,4
"UNT",66.5,"JR","0","White","med","75","Y","Y","Y","N","11-19","87",0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,1,1,1,0,1,0,0,0,1,1,0,0,6,0,4,2
"UNT",96.6,"SO","1","White","stem","75","Y","Y","N","Y","1-10","78",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,3,1,1,1,1,1,0,1,0,1,1,1,0,9,1,6,3
"UNT",85.2,"JR","1","Black","med","78","DK","Y","N","N","0","87",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,4,0,0,1,1,0,0,1,0,1,1,1,0,6,1,4,2
"UNT",79.2,"FR","0","White","stem","75","N","N","N","N","0","87",1,1,1,0,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,14,1,0,1,0,1,1,1,0,1,0,1,0,7,1,6,1
"UNT",76.9,"FR","1","White","stem","78","N","Y","N","N","0","78",0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,8,0,0,1,0,0,1,1,0,0,1,1,1,6,1,3,3
"UNT",68.1,"FR","0","White","stem","78","DK","Y","N","N","0","87",0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,1,1,4,0,2,2
"UNT",74.6,"JR","0","Mixed","med","76","N","Y","N","Y","20-29","78",0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,14,0,1,1,1,1,1,1,0,1,0,1,1,9,1,5,4
"UNT",71.5,"FR","1","Mixed","med","75","N","Y","Y","N","11-19","87",0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,7,0,1,0,0,1,0,1,0,0,0,0,1,4,1,2,2
"UNT",68,"JR","0","White","med","N?A","DK","Y","N","Y","30-39","78",1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,7,1,0,1,1,0,1,1,0,0,1,1,0,7,0,4,3
"UNT",57.3,"SO","1","White","stem","75","N","N","N","Y","20-29","87",1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,11,0,0,1,0,1,0,1,0,1,0,1,0,5,0,5,0
"UNT",92.9,"FR","0","White","med","76","Y","Y","N","N","0","87",0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,16,1,1,1,1,1,1,1,0,1,1,1,1,11,1,6,5
"UNT",72.7,"FR","0","Black","dual","73","Y","Y","N","Y","11-19","87",0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,1,10,1,0,0,1,1,0,1,0,1,0,0,0,5,1,4,1
"UNT",87.8,"SR","1","Asian","stem","55","N","N","Y","Y","20-29","78",1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,15,1,1,1,0,1,0,1,0,0,0,1,1,7,1,5,2
"UNT",73.9,"FR","1","Hisp","stem","75","N","N","N","Y","20-29","78",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,1,0,0,1,0,1,1,0,1,7,1,3,4
"UNT",82.7,"SO","0","White","stem","76","Y","Y","N","N","0","87",1,1,1,0,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,14,1,1,1,1,0,0,1,0,0,0,1,1,7,1,4,3
"UNT",68,"JR","1","White","med","76","DK","Y","N","Y","11-19","87",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,1,0,1,0,0,1,6,0,3,3
"UNT",92.8,"FR","1","White","stem","76","N","Y","N","N","0","78",1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,11,1,1,1,1,0,1,1,1,1,0,1,0,9,1,5,4
"UNT",76.6,"SR","0","Asian","stem","","N","Y","N","Y","20-29","87",1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,1,0,1,1,1,0,5,1,4,1
"UNT",78.1,"SO","1","Other","stem","75","DK","Y","N","N","0","78",0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,7,0,1,1,1,0,1,1,0,1,0,1,1,8,1,4,4
"UNT",89.6,"FR","1","Hisp","stem","77","Y","Y","N","N","0","87",0,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,13,1,1,1,1,1,0,1,0,1,0,1,1,9,1,6,3
"UNT",61.6,"SO","0","Mixed","stem","75","Y","Y","N","N","0","87",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,1,1,1,0,1,1,0,0,7,0,4,3
"UNT",82.9,"SO","1","White","stem","79","DK","Y","N","N","0","78",1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,7,0,1,1,1,1,0,1,0,0,0,1,1,7,1,4,3
"UNT",62.5,"FR","1","Hisp","stem","77","N","N","N","N","0","87",1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,11,1,1,0,0,0,0,1,0,0,0,1,1,5,0,3,2
"UNT",83.6,"FR","0","White","med","75","Y","Y","Y","N","20-29","87",1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,8,1,0,1,0,0,0,1,0,0,0,1,1,5,1,4,1
"UNT",73.4,"FR","0","Black","med","78","N","N","Y","N","11-19","78",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,5,1,4,1
"UNT",70.8,"SO","1","White","stem","75","DK","Y","N","Y","30-39","87",1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,1,1,12,1,0,1,1,1,0,0,1,0,0,1,0,6,1,4,2
"UNT",58.9,"SR","1","White","stem","72","N","N","N","Y","40+","87",1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,7,0,1,1,1,0,0,1,0,0,1,0,0,5,0,2,3
"UNT",47.1,"SO","0","Other","stem","76","DK","Y","N","N","0","87",0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,10,0,1,0,1,0,0,0,0,0,0,0,1,3,0,0,3
"UNT",36.1,"FR","0","Hisp","stem","76","N","N","N","Y","20-29","78",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,1,5,0,2,3
"UNT",58.6,"SO","1","Hisp","stem","75","N","N","N","Y","40+","87",1,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,10,1,1,1,0,0,1,0,1,0,1,1,1,8,0,3,5
"UNT",86.2,"SO","0","Asian","stem","76","N","Y","N","Y","20-29","78",1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,6,1,1,0,0,1,1,1,0,1,1,1,0,8,1,5,3
"UNT",72,"SO","1","White","stem","76","N","Y","N","N","0","78",0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,7,1,1,1,1,0,0,0,0,1,1,1,1,8,1,4,4
"UNT",81.7,"FR","1","Black","stem","75","N","N","N","N","0","78",0,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,1,0,1,1,12,1,1,1,1,1,0,1,0,1,0,1,1,9,1,6,3
"UNT",57.4,"FR","0","White","stem","77","DK","Y","N","N","0","87",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1
"UNT",75.3,"FR","1","Hisp","stem","78","DK","Y","N","N","0","78",0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,5,1,1,0,0,0,0,0,0,1,0,0,0,3,1,2,1
"UNT",80.9,"FR","0","Asian","other","78","N","Y","N","N","0","87",1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,1,0,1,0,1,1,0,1,6,1,4,2
"UNT",83.8,"SO","0","White","stem","75","N","Y","N","N","0","78",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,9,1,5,4
"UNT",91.5,"SO","1","White","stem","76","N","N","N","N","0","78",0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,4,1,0,1,1,1,1,1,0,1,1,1,1,10,1,6,4
"UNT",51.3,"SO","1","Mixed","other","75","Y","N","N","Y","20-29","78",0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
"UNT",65,"FR","0","Hisp","stem","77","N","N","Y","N","0","87",0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,8,1,1,0,1,0,1,1,0,0,0,1,0,6,0,3,3
"UNT",85.5,"FR","1","Black","stem","75","Y","N","N","N","0","87",0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,8,1,1,1,1,0,0,1,0,0,0,1,0,6,1,4,2
"UNT",87.8,"SO","0","White","other","75","N","N","N","Y","11-19","87",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,6,1,1,1,1,1,0,0,0,1,1,1,0,8,1,5,3
"UNT",82.2,"SO","1","White","stem","76","N","Y","N","Y","20-29","87",0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,0,0,0,12,1,1,0,0,0,1,1,0,1,1,1,1,8,1,4,4
"UNT",69.8,"FR","0","Mixed","stem","78","N","Y","Y","Y","11-19","87",1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,1
"UNT",79.3,"JR","1","White","stem","76","N","Y","N","Y","30-39","78",0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,10,1,0,0,1,0,1,1,0,1,1,1,1,8,1,4,4
"UNT",75.7,"FR","0","Hisp","stem","78","N","Y","N","N","0","87",1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,1,1,0,1,0,1,0,0,0,5,1,3,2
"UNT",56.8,"SO","1","Hisp","dual","75","N","N","N","N","0","78",1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,9,0,1,0,0,0,0,0,0,1,0,0,1,3,0,1,2
"UNT",74.1,"FR","0","Asian","stem","75","N","N","N","Y","11-19","87",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,0,1,1,0,0,1,1,0,0,0,1,6,1,3,3
"UNT",78.4,"JR","1","Hisp","stem","76","N","N","Y","N","20-29","87",1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,15,1,1,0,1,1,0,1,0,1,1,1,0,8,1,5,3
"UNT",88.8,"SO","1","White","stem","78","N","Y","N","N","0","78",1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,14,1,1,1,1,1,1,1,0,1,1,1,1,11,1,6,5
"UNT",49.9,"FR","0","Mixed","stem","76","N","N","N","Y","20-29","87",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,3,0,1,2
"UNT",35.7,"FR","1","White","stem","76","DK","Y","N","N","0","78",0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,7,1,1,0,0,0,0,0,1,0,0,0,1,4,0,1,3
"UNT",100.4,"SO","1","Mixed","stem","77","DK","Y","N","N","0","78",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,19,1,1,1,1,1,1,1,1,1,1,0,1,11,1,5,6
"UNT",61.9,"SO","0","White","other","76","Y","Y","N","N","0","78",1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,9,1,1,0,1,0,1,1,0,0,1,1,1,8,0,3,5
"UNT",91,"SO","1","White","other","75","DK","DK","N","N","0","87",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,5,1,1,1,1,1,1,1,0,0,1,1,0,9,1,5,4
"UNT",85,"FR","1","Asian","stem","73","N","N","N","N","1-10","87",1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,15,1,1,1,1,1,0,1,0,0,1,1,1,9,1,5,4
"UNT",89.1,"FR","0","Black","stem","76","Y","Y","N","N","0","87",0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,8,1,1,1,0,1,0,1,0,1,1,1,0,8,1,6,2
"UNT",84.8,"JR","-1","Hisp","med","76","N","N","N","Y","0","78",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5,1,0,0,0,0,0,1,0,0,0,1,1,4,1,3,1
"UNT",62.5,"FR","1","Hisp","med","75","N","N","N","N","0","87",1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,10,1,1,0,0,0,0,1,0,0,1,0,1,5,0,2,3
"UNT",94.2,"FR","0","Black","stem","75","DK","Y","N","N","0","78",1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,17,1,1,1,1,1,1,1,0,0,1,1,0,9,1,5,4
"UNT",87,"FR","1","Hisp","stem","78","DK","Y","N","N","11-19","78",1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,6,1,1,0,1,0,0,1,0,0,1,1,1,7,1,3,4
"UNT",77.6,"SO","0","Mixed","stem","77","N","Y","N","N","0","78",1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,12,1,1,0,0,0,1,1,0,0,1,0,1,6,1,2,4
"UNT",96.3,"SO","0","Hisp","stem","76","N","Y","N","N","0","78",1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,17,1,1,1,1,1,1,1,0,0,1,1,1,10,1,5,5
"UNT",85.1,"SO","0","Black","stem","76","DK","N","N","Y","1-10","78",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,1,1,1,0,1,0,1,0,7,1,5,2
"UNT",71.2,"JR","1","White","stem","76","Y","Y","N","Y","11-19","87",1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,16,0,1,1,1,1,1,1,0,1,1,1,1,10,1,5,5
"UNT",95.6,"FR","0","White","stem","78","Y","Y","N","N","0","87",0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,13,1,1,1,1,1,1,1,0,0,0,1,1,9,1,5,4
"UNT",74.1,"FR","1","Hisp","stem","75","N","N","N","N","0","87",1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,6,1,1,1,1,1,1,1,0,1,0,1,1,10,1,6,4
"UNT",46.9,"FR","1","Black","stem","76","N","N","N","N","0","87",1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,5,1,0,0,0,0,0,0,0,1,0,0,1,3,0,2,1
"UNT",76.5,"FR","1","Hisp","stem","76","N","N","N","N","0","78",0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,5,0,0,0,1,0,0,0,0,0,1,0,1,3,1,0,3
"UNT",74.2,"FR","1","Hisp","stem","76","N","N","N","N","0","78",1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,12,1,0,1,0,0,0,0,0,0,0,0,0,2,1,2,0
"UNT",95,"SO","1","Hisp","stem","98","Y","Y","N","N","0","87",0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,8,1,1,1,1,1,1,1,0,1,1,1,0,10,1,6,4
"UNT",68.7,"SO","0","White","dual","76","DK","N","N","N","0","87",0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,1,1,1,0,1,1,0,0,1,0,0,1,7,0,4,3
"UNT",74.9,"FR","1","Hisp","stem","76","N","N","N","Y","11-19","87",1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,9,1,1,0,0,1,0,1,0,1,1,0,1,7,1,4,3
"UNT",80.5,"JR","0","White","stem","77","N","N","N","N","0","87",0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,6,1,1,0,1,0,0,1,0,0,0,1,1,6,1,3,3
"UNT",89.3,"FR","0","Hisp","stem","75","N","N","N","N","0","87",1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,17,1,1,1,1,0,1,0,0,0,1,1,1,8,1,3,5
"UNT",89.1,"SO","0","Hisp","stem","78","Y","Y","N","N","0","87",1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,4,1,1,0,0,1,0,1,0,0,1,1,1,7,1,4,3
"UNT",98,"SO","0","Hisp","stem","77","Y","Y","N","N","0","87",0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,14,1,1,1,1,1,0,1,0,1,1,1,1,10,1,6,4
"UNT",47.9,"FR","0","Hisp","stem","78","N","N","N","N","0","78",0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,0,0,1,0,0,0,0,1,4,0,2,2
"UNT",69,"FR","1","Hisp","stem","75","N","N","N","N","0","87",1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,1,13,1,1,0,1,0,1,1,0,1,1,1,1,9,0,4,5
"UNT",79.8,"FR","0","Other","stem","76","Y","Y","N","N","0","87",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,1,0,0,1,1,1,0,0,0,1,0,1,6,1,2,4
"UNT",83.4,"FR","1","Black","stem","76","Y","Y","N","N","0","87",0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,9,1,0,1,1,1,0,1,0,0,1,1,0,7,1,5,2
"UNT",42.6,"FR","0","White","stem","76","N","Y","N","Y","11-19","87",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,2,0,1,1
"UNT",83.1,"SO","1","White","stem","76","Y","N","N","N","0","87",1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,13,1,1,1,1,1,0,1,0,1,1,1,1,10,1,6,4
"UNT",59.5,"SO","1","White","dual","75","N","Y","N","Y","20-29","78",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,4,0,1,3
"UNT",65.4,"FR","0","Asian","stem","76","N","N","N","Y","11-19","78",1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,8,1,0,1,1,0,0,0,0,0,0,1,1,5,0,3,2
"UNT",62.3,"SO","1","Asian","stem","75","N","N","N","Y","20-29","87",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,1,1,0,0,1,0,1,7,0,3,4
"UNT",79.7,"FR","0","Asian","stem","76","N","Y","N","N","0","78",0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,7,1,0,0,1,0,1,1,0,0,0,0,1,5,1,2,3
"UNT",64.4,"FR","0","Asian","stem","76","DK","Y","N","N","0","78",1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,8,0,0,1,0,0,0,0,0,0,0,0,1,2,0,1,1
"UNT",87.3,"SO","1","Hisp","dual","79","N","N","N","N","0","87",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,18,1,1,1,1,0,1,1,0,1,1,1,1,10,1,5,5
"UNT",81.9,"SO","0","Mixed","other","75","DK","Y","N","N","0","87",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,5,1,0,0,1,1,0,1,0,1,1,1,0,7,1,5,2
"UNT",95.1,"FR","0","White","stem","76","N","N","N","N","0","78",1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,12,1,0,1,1,1,1,1,0,0,1,1,1,9,1,5,4
"UNT",52.3,"SO","0","Black","stem","76","DK","Y","N","N","0","78",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
"UNT",68.2,"FR","1","Hisp","stem","77","N","N","N","N","0","78",1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,9,1,1,0,1,1,0,1,0,0,1,1,1,8,0,4,4
"UNT",62.7,"SO","1","White","stem","75","N","N","N","Y","40+","87",1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,10,1,1,1,1,0,0,1,0,0,0,1,0,6,0,4,2
"UNT",71.2,"SO","0","Asian","stem","75","DK","DK","N","Y","20-29","78",1,1,1,0,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,1,14,1,0,1,0,0,0,0,0,0,1,1,1,5,1,3,2
"UNT",81.1,"SO","1","Hisp","stem","76","Y","Y","N","N","0","78",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,3,0,0,1,1,0,1,0,0,0,1,0,1,5,1,1,4
"UNT",85.4,"FR","0","Hisp","other","12","N","N","N","N","0","78",1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,8,0,1,1,0,0,0,0,0,1,0,1,0,4,1,3,1
"UNT",95.3,"FR","1","Asian","stem","76","DK","N","N","N","11-19","87",1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,12,1,0,1,1,1,0,1,0,0,1,1,1,8,1,5,3
"UNT",76.8,"JR","1","Hisp","stem","75","N","N","N","N","0","78",1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,9,1,1,0,1,0,0,1,0,0,1,1,1,7,1,3,4
"UNT",89.7,"JR","1","Mixed","other","75","N","Y","N","Y","20-29","87",1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,1,1,1,1,1,0,1,1,0,0,0,0,7,1,4,3
"UNT",90.4,"SR","0","White","other","72?","Y","Y","N","Y","1-10","78",1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,1,1,1,14,1,1,1,1,1,0,1,0,0,0,1,1,8,1,5,3
"UNT",47.7,"FR","1","White","stem","76","N","N","N","Y","11-19","78",0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,4,0,0,1,1,0,0,0,1,0,0,0,0,3,0,1,2
"UNT",74.9,"FR","0","Mixed","stem","76","DK","N","N","N","0","87",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,5,0,1,0,0,0,0,1,0,0,0,0,1,3,1,1,2
"UNT",60.1,"JR","0","Hisp","stem","76","N","N","N","Y","20-29","78",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,19,1,1,1,1,1,0,1,0,0,1,0,0,7,0,4,3
"UNT",86.3,"SR","1","Mixed","dual","75","N","Y","N","N","0","87",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,5,1,1,1,1,1,1,1,1,1,1,1,1,12,1,6,6
"UNT",91.2,"SO","1","White","stem","75","DK","Y","Y","N","11-19","87",1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,11,1,1,1,1,1,1,1,0,0,0,1,1,9,1,5,4
"UNT",60.7,"FR","0","Hisp","dual","76","N","N","N","Y","1-10","78",1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,6,1,0,1,0,1,0,0,0,0,0,0,0,3,0,3,0
"UNT",57.3,"SO","1","Hisp","dual","76","N","Y","N","N","0","78",0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7,1,1,0,1,1,0,1,0,1,1,1,0,8,0,5,3
"UNT",83.5,"FR","0","Asian","stem","75","N","Y","N","Y","11-19","78",1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,9,1,1,1,0,0,0,1,0,1,1,1,0,7,1,5,2
"UNT",61.6,"FR","0","Hisp","stem","78","N","Y","N","N","0","87",0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0,3,0,2,1
"UNT",87.6,"FR","0","White","stem","77","DK","Y","N","N","0","78",0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,6,1,1,1,0,1,0,1,0,1,1,1,1,9,1,6,3
"UNT",78,"JR","1","Hisp","stem","75","N","N","N","N","0","87",1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,7,1,1,1,0,0,0,0,0,0,1,0,0,4,1,2,2
"UNT",91.6,"FR","0","Asian","stem","75","N","N","N","N","0","87",1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,7,1,1,1,1,0,1,1,0,0,1,0,1,8,1,3,5
"UNT",73.4,"FR","0","Mixed","stem","76","N","N","N","N","0","87",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,1,1,0,0,0,0,0,1,0,5,1,3,2
"UNT",84.4,"FR","1","Asian","stem","75","N","N","N","N","0","87",1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,5,1,1,1,1,1,0,1,0,0,0,1,0,7,1,5,2
"UNT",96.8,"SO","0","Asian","stem","75","N","Y","N","Y","11-19","78",1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1,13,1,1,1,1,1,1,1,0,1,1,1,1,11,1,6,5
